조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2019-02-25,하천,낙동강,강정·고령,2019.02.25,5.6,8.3,14.2,1.6,4.5,22.9,0,0,0,0,0,,,
2019-03-04,하천,낙동강,강정·고령,2019.03.04,8,8.4,13.6,1.8,3.6,22.7,0,0,0,0,0,,,
2019-03-11,하천,낙동강,강정·고령,2019.03.11,8,8.3,12.8,0.8,4.1,23.8,0,0,0,0,0,,,
2019-03-18,하천,낙동강,강정·고령,2019.03.18,9.2,8.4,12.4,1,4.2,22.3,0,0,0,0,0,,,
2019-03-25,하천,낙동강,강정·고령,2019.03.25,10.6,8.2,11.6,1.3,3.2,15.3,0,0,0,0,0,,,
2019-04-01,하천,낙동강,강정·고령,2019.04.01,10.7,7.9,10.8,0.8,3.7,9.3,0,0,0,0,0,,,
2019-04-08,하천,낙동강,강정·고령,2019.04.08,12.6,8.4,10.9,1.5,3.5,14.4,0,0,0,0,0,,,
2019-04-15,하천,낙동강,강정·고령,2019.04.15,13.3,8.1,11.3,1.1,3.2,15,0,0,0,0,0,,,
2019-04-22,하천,낙동강,강정·고령,2019.04.22,16.7,8.1,10.6,1.7,2.4,9.1,0,0,0,0,0,,,
2019-04-29,하천,낙동강,강정·고령,2019.04.29,14.8,8.2,10,1.2,3.2,13.3,0,0,0,0,0,,,
2019-05-07,하천,낙동강,강정·고령,2019.05.07,18.2,8.6,10.8,1.4,2.1,11.5,81,0,81,0,0,,,
2019-05-13,하천,낙동강,강정·고령,2019.05.13,20.4,8.8,10.2,2.2,2,6.9,0,0,0,0,0,,,
2019-05-20,하천,낙동강,강정·고령,2019.05.20,20.5,8.3,9,3.8,1,3.7,0,0,0,0,0,,,
2019-05-27,하천,낙동강,강정·고령,2019.05.27,21.4,9.7,8.7,2.1,1.6,21.4,435,0,0,0,435,,,
2019-06-03,하천,낙동강,강정·고령,2019.06.03,23,8.5,9.2,2.9,0.9,5.1,354,0,154,0,200,,,
