조사일,분류,지점명,채수위치,조사일,수온,pH,DO,투명도,탁도,Chl-a ,유해남조류세포수,Microcystis,Anabaena,Oscillatoria,Aphanizomenon,지오스민,2MIB,Microcystin-LR 
2012-04-30,하천,합천창녕보,덕곡,2012.04.30,17.0,8.7,11.5,,,51.8,0.0,,,,,,,
2012-05-07,하천,합천창녕보,덕곡,2012.05.07,20.2,9.2,12.3,,,44.1,0.0,,,,,,,
2012-05-14,하천,합천창녕보,덕곡,2012.05.14,19.3,8.8,9.9,,,24.3,0.0,,,,,,,
2012-05-21,하천,합천창녕보,덕곡,2012.05.21,22.6,8.0,9.2,,,6.4,361.0,,,,,,,
2012-05-29,하천,합천창녕보,덕곡,2012.05.29,25.9,8.5,9.1,,,5.7,48.0,,,,,,,
2012-06-04,하천,합천창녕보,덕곡,2012.06.04,25.8,9.1,11.5,,,10.8,1051.0,,,,,,,
2012-06-11,하천,합천창녕보,덕곡,2012.06.11,25.9,8.6,9.5,,,24.5,440.0,,,,,,,
2012-06-18,하천,합천창녕보,덕곡,2012.06.18,26.0,9.2,13.1,,,58.6,11308.0,,,,,,,
2012-06-25,하천,합천창녕보,덕곡,2012.06.25,24.7,8.9,11.7,,,42.9,6054.0,,,,,,,
2012-07-02,하천,합천창녕보,덕곡,2012.07.02,28.9,9.2,10.9,,,50.5,18738.0,,,,,,,
2012-07-09,하천,합천창녕보,덕곡,2012.07.09,27.6,8.0,8.5,,,14.3,3664.0,,,,,,,
2012-07-16,하천,합천창녕보,덕곡,2012.07.16,25.0,7.6,8.1,,,16.4,343.0,,,,,,,
2012-07-23,하천,합천창녕보,덕곡,2012.07.23,29.1,8.1,9.0,,,22.3,960.0,,,,,,,
2012-07-30,하천,합천창녕보,덕곡,2012.07.30,32.3,8.3,8.8,,,10.1,4939.0,,,,,,,
2012-08-18,하천,합천창녕보,덕곡,2012.08.18,28.4,7.7,7.9,,,19.0,952.0,,,,,정량한계미만,정량한계미만,
2012-08-19,하천,합천창녕보,덕곡,2012.08.19,27.2,7.7,8.1,,,14.1,928.0,,,,,정량한계미만,정량한계미만,
2012-08-20,하천,합천창녕보,덕곡,2012.08.20,27.7,8.1,9.0,,,34.5,848.0,,,,,,,
2012-08-21,하천,합천창녕보,덕곡,2012.08.21,28.8,8.0,9.6,,,22.8,1984.0,,,,,정량한계미만,정량한계미만,
2012-08-22,하천,합천창녕보,덕곡,2012.08.22,27.2,7.9,8.6,,,30.6,1240.0,,,,,정량한계미만,정량한계미만,
2012-08-23,하천,합천창녕보,덕곡,2012.08.23,25.3,7.6,8.2,,,12.0,456.0,,,,,정량한계미만,정량한계미만,
2012-08-24,하천,합천창녕보,덕곡,2012.08.24,23.9,7.5,7.8,,,12.9,632.0,,,,,정량한계미만,정량한계미만,
2012-08-27,하천,합천창녕보,덕곡,2012.08.27,26.6,7.5,7.6,,,11.6,1672.0,,,,,정량한계미만,정량한계미만,
2012-08-29,하천,합천창녕보,덕곡,2012.08.29,26.6,7.7,8.0,,,12.0,888.0,,,,,정량한계미만,정량한계미만,
2012-08-31,하천,합천창녕보,덕곡,2012.08.31,25.4,7.5,8.3,,,10.5,416.0,,,,,정량한계미만,정량한계미만,
2012-08-02,하천,합천창녕보,덕곡,2012.08.02,27.7,8.1,9.0,,,34.5,848.0,,,,,정량한계미만,정량한계미만,
2012-08-06,하천,합천창녕보,덕곡,2012.08.06,33.1,9.8,12.7,,,80.8,66586.0,,,,,,,
2012-08-11,하천,합천창녕보,덕곡,2012.08.11,31.8,9.6,11.6,,,88.1,135352.0,,,,,7,정량한계미만,
2012-08-12,하천,합천창녕보,덕곡,2012.08.12,30.0,12.1,9.6,,,163.5,306720.0,,,,,7,정량한계미만,
2012-08-13,하천,합천창녕보,덕곡,2012.08.13,28.6,8.5,6.0,,,25.0,48939.0,,,,,,,
2012-08-14,하천,합천창녕보,덕곡,2012.08.14,27.9,7.7,6.7,,,13.2,5624.0,,,,,5,16,
