 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2016-06-13,10898,2016,6,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.0,,정량한계미만,,,7.5,정량한계미만,6.9,,,정량한계미만,,,,,,5.3,1.977,0.016,253.0,4,,,,,정량한계미만,,0.208,,,1.510,,정량한계미만,,,7.9,정량한계미만,0.007,,3.0,,25,22.5,2.137,4.0,0.023,,
2016-06-20,11330,2016,6,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.8,,,,,8.3,,5.9,,,,,,,,,4.9,1.835,0.015,270.0,4,,,,,,,0.191,,,1.331,,,,,7.8,정량한계미만,정량한계미만,,2.4,,45,23.5,1.877,3.9,0.029,,
2016-06-27,11753,2016,6,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.8,,,,,8.4,,5.5,,,,,,,,,7.1,1.702,0.018,292.0,127,,,,,,,0.176,,,1.214,,,,,7.7,정량한계미만,정량한계미만,,2.4,,318,25.1,1.811,3.8,0.033,,
2016-07-04,12242,2016,7,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.8,,,,,7.3,,5.3,,,,,,,,,7.5,1.234,0.030,268.0,58,,,,,,,0.277,,,0.843,,,,,7.3,정량한계미만,0.022,,4.2,,570,25.4,1.282,3.6,0.040,,
2016-07-11,13086,2016,7,2회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.2,,정량한계미만,,,2.2,정량한계미만,10.6,,,정량한계미만,,,,,,9.2,2.936,0.104,134.0,180,,,,,정량한계미만,,0.139,,,1.750,,정량한계미만,,,6.7,정량한계미만,0.092,,39.0,,1180,23.0,3.116,7.3,0.157,,
2016-07-18,13519,2016,7,3회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,1.7,,,,,9.6,,7.8,,,,,,,,,7.6,3.293,0.071,176.0,22,,,,,,,0.084,,,2.614,,,,,7.3,정량한계미만,0.062,,6.8,,123,25.0,3.405,5.8,0.091,,
2016-07-25,13956,2016,7,4회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.8,,,,,11.3,,8.1,,,,,,,,,6.2,3.184,0.055,209.0,23,,,,,,,0.098,,,2.588,,,,,7.5,정량한계미만,0.038,,2.8,,55,26.2,3.321,5.8,0.070,,
2016-08-01,14171,2016,8,1회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.0,,,,,19.8,,7.5,,,,,,,,,4.8,3.013,0.032,228.0,8,,,,,,,0.075,,,2.343,,,,,8.0,정량한계미만,0.008,,3.6,,86,27.7,3.156,5.3,0.044,,
2016-08-08,15067,2016,8,2회차,낙동강,강정고령보(낙동왜관),다사,,,,,,,,2.2,,,,,48.8,,7.3,,,,,,,,,2.9,2.774,0.006,262.0,7,,,,,,,0.040,,,2.271,,,,,7.8,정량한계미만,0.003,,10.4,,39,27.8,2.959,5.4,0.014,,
2016-08-17,15540,2016,8,3회차,낙동강,강정고령보(낙동왜관),다사,,정량한계미만,,정량한계미만,정량한계미만,,,2.3,,정량한계미만,,,7.8,정량한계미만,7.2,,,정량한계미만,,,,,,4.2,2.239,0.016,245.0,25,,,,,정량한계미만,,0.130,,,1.619,,정량한계미만,,,8.3,정량한계미만,0.007,,3.2,,113,29.4,2.508,4.7,0.045,,
