,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,총질소,총인,암모니아성질소,질산성질소,인산염인,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2021-01-01,다산,3.5,8.3,333.0,12.8,3.7,2.8,2.741,0.011,0.016,2.299,0.007,74.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-02,다산,3.5,8.3,333.0,12.9,3.4,2.8,2.88,0.01,0.015,2.353,0.007,74.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-03,다산,3.2,8.4,335.0,13.0,3.2,2.9,2.829,0.01,0.017,2.326,0.008,71.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-04,다산,3.2,8.5,337.0,12.9,3.1,2.9,2.85,0.012,0.017,2.332,0.008,73.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-05,다산,3.2,8.5,336.0,13.1,2.9,3.0,2.822,0.012,0.014,2.363,0.008,71.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-06,다산,2.9,8.8,338.0,13.7,3.0,3.0,2.915,0.014,,2.331,0.008,71.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-07,다산,2.7,8.8,340.0,13.8,3.2,3.0,2.928,0.014,,2.261,0.011,75.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-08,다산,2.4,8.8,342.0,14.2,2.8,3.1,2.906,0.012,0.043,2.306,0.011,68.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-09,다산,2.5,8.9,342.0,14.2,2.8,3.1,2.941,0.012,0.042,2.304,,68.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-10,다산,2.8,8.9,342.0,14.5,2.7,3.1,2.979,0.012,0.044,2.324,,61.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-11,다산,3.0,8.9,343.0,15.0,2.5,3.2,3.053,0.013,0.041,2.333,,59.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-12,다산,3.2,9.0,343.0,15.4,2.2,3.2,3.073,0.012,0.04,2.299,0.01,54.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-13,다산,3.2,9.1,345.0,16.2,1.8,3.1,3.038,0.012,0.041,2.309,0.005,49.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-14,다산,3.2,9.1,347.0,16.4,1.6,3.3,2.989,0.013,,2.363,0.005,51.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-15,다산,3.3,9.1,349.0,16.5,1.7,3.3,3.024,0.013,0.034,2.42,0.005,52.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-16,다산,3.4,9.1,350.0,16.4,1.7,3.3,3.013,0.013,0.038,2.356,0.004,47.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-17,다산,3.5,9.0,351.0,16.5,1.7,3.3,3.0,0.011,0.034,2.389,0.007,54.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-18,다산,3.8,9.1,351.0,16.4,1.9,3.4,3.024,0.01,0.033,2.391,0.007,55.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-19,다산,3.7,9.0,352.0,16.2,2.0,3.3,3.082,0.01,0.032,2.404,0.009,46.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-01-20,다산,3.5,9.0,353.0,16.5,2.1,3.3,3.177,,0.022,2.492,0.01,46.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-01-21,다산,3.5,8.9,353.0,16.1,2.0,3.2,3.099,,0.025,2.514,0.01,44.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-01-22,다산,3.8,8.9,353.0,15.8,2.1,3.3,3.197,0.008,0.031,2.497,0.007,48.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-23,다산,3.9,8.9,357.0,15.2,2.2,3.3,3.232,,0.031,2.486,0.011,52.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-24,다산,4.0,8.8,360.0,15.1,2.4,3.4,3.278,,0.034,2.498,0.012,50.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-25,다산,4.1,8.7,366.0,14.5,2.8,3.3,3.309,,0.038,2.452,0.012,49.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-26,다산,4.1,8.8,370.0,15.1,2.3,3.2,3.305,0.013,0.037,2.5,0.007,50.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-27,다산,4.1,8.8,372.0,14.6,2.4,3.1,3.348,0.015,0.037,2.524,,36.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-28,다산,3.9,8.7,369.0,15.1,3.2,3.2,3.267,0.018,0.036,2.487,0.015,39.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-29,다산,3.5,8.7,372.0,16.0,4.6,3.4,3.379,0.015,0.034,2.552,0.016,42.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-30,다산,3.4,8.7,368.0,15.6,4.1,3.5,3.414,,0.034,2.573,0.016,48.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-01-31,다산,3.3,8.7,368.0,15.7,3.4,3.5,3.46,,0.032,2.578,0.016,43.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-01,다산,3.7,8.8,367.0,15.8,3.3,3.6,3.478,0.017,0.028,2.598,0.013,49.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-02,다산,3.8,8.8,365.0,15.5,3.6,3.5,3.554,0.018,0.022,2.584,0.012,48.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-03,다산,3.4,8.8,362.0,15.3,4.2,3.6,3.578,0.017,0.019,2.561,0.014,50.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-04,다산,3.4,8.8,360.0,15.6,3.7,3.6,3.525,0.017,0.016,2.54,0.012,45.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-05,다산,3.5,8.9,359.0,15.8,3.8,3.6,3.499,0.015,0.02,2.498,0.012,49.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-06,다산,3.5,8.9,357.0,15.7,3.6,3.6,3.444,0.013,0.018,2.451,0.011,52.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-07,다산,3.7,8.9,356.0,15.9,3.3,3.6,3.468,0.014,0.011,2.471,0.012,51.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-08,다산,3.9,8.9,357.0,15.8,3.8,3.7,3.511,0.016,0.008,2.49,0.014,48.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-09,다산,4.0,8.9,356.0,15.5,4.3,3.9,3.471,0.013,0.013,2.406,,45.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-10,다산,4.1,9.0,351.0,15.7,3.9,3.8,3.485,0.012,0.032,2.375,0.011,47.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-11,다산,3.8,9.0,350.0,15.6,3.5,3.7,3.436,0.012,0.027,2.361,0.01,45.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-12,다산,4.1,9.0,351.0,15.7,3.2,3.6,3.403,0.013,0.013,2.37,0.009,44.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-13,다산,4.6,9.1,348.0,15.8,3.0,3.7,3.339,0.012,0.011,2.37,0.009,44.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-14,다산,5.0,9.1,345.0,15.8,2.8,3.6,3.325,0.012,0.013,2.371,0.009,45.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-15,다산,5.2,9.1,346.0,15.7,4.0,3.6,3.229,0.012,0.013,2.34,0.007,43.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-16,다산,5.3,9.0,351.0,15.2,5.3,3.8,3.337,0.014,0.014,2.282,0.011,46.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-17,다산,4.6,9.0,354.0,15.2,4.7,3.9,3.469,,0.014,2.222,0.013,50.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-18,다산,4.1,9.0,351.0,15.3,2.5,4.0,3.514,,0.009,2.181,0.013,49.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-02-19,다산,4.2,9.1,357.0,15.2,1.7,4.0,3.438,,0.01,2.118,0.014,48.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-20,다산,4.5,9.1,367.0,15.2,1.5,3.9,3.26,0.028,0.015,2.185,0.009,48.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-21,다산,5.1,9.1,373.0,15.1,1.5,3.9,3.36,0.031,0.016,2.322,0.01,49.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-22,다산,5.7,9.1,379.0,14.8,1.6,3.8,3.731,0.029,0.018,2.345,0.011,47.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-23,다산,6.2,9.0,385.0,14.6,2.2,3.8,3.231,0.027,0.018,2.247,0.016,45.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-24,다산,6.2,8.9,386.0,14.1,2.3,3.7,3.207,0.021,0.016,2.19,0.013,44.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-25,다산,6.0,8.9,389.0,14.0,1.6,3.7,3.216,0.02,0.015,2.192,0.011,44.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-26,다산,6.3,9.0,391.0,14.4,2.2,3.6,3.194,0.021,0.016,2.159,0.01,40.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-27,다산,6.3,8.9,393.0,13.9,2.9,3.5,3.127,0.02,0.015,2.125,0.011,41.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-02-28,다산,6.6,8.8,392.0,13.8,1.9,3.4,3.222,0.023,0.017,2.125,0.012,39.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-01,다산,7.1,8.8,390.0,13.7,1.2,3.2,3.269,0.021,0.017,,0.01,40.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-02,다산,7.1,8.6,377.0,13.1,9.9,3.2,3.268,0.026,0.024,,0.013,35.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-03,다산,6.9,8.2,375.0,12.5,10.8,3.2,3.432,0.035,0.04,,0.027,32.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-04,다산,6.9,7.8,397.0,12.2,3.2,3.0,3.39,0.026,0.108,,0.017,26.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-05,다산,7.5,7.9,381.0,12.3,3.2,2.9,3.315,0.025,0.128,,0.017,27.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-06,다산,7.5,7.8,376.0,12.1,3.8,2.8,3.367,0.025,0.132,,0.018,30.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-07,다산,7.5,7.8,372.0,12.3,2.6,2.8,3.211,,0.141,,0.016,32.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-08,다산,7.8,7.9,369.0,12.7,2.3,2.9,3.138,,0.126,,0.014,33.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-09,다산,8.4,8.0,363.0,13.1,1.5,3.0,3.034,,,,0.01,36.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-10,다산,8.8,8.2,357.0,13.5,2.0,3.0,2.988,,,,0.012,36.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-11,다산,8.7,8.2,349.0,13.6,1.5,3.1,,0.018,0.075,,0.011,32.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-12,다산,9.1,8.3,344.0,13.3,1.2,3.3,,0.015,0.052,,0.01,35.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-13,다산,9.2,8.1,339.0,12.8,2.9,3.2,3.044,0.016,0.089,,0.012,33.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-03-14,다산,10.2,8.2,323.0,12.9,2.3,3.2,2.993,0.016,0.08,,0.012,29.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-03-15,다산,9.7,8.0,312.0,12.7,1.9,3.1,2.967,0.014,0.105,,0.01,29.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-03-16,다산,,,,,,,,0.013,,,0.011,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,
2021-03-17,다산,,,,,,,,0.016,,,0.011,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-18,다산,,,,,,,,0.018,,,0.008,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-19,다산,11.4,8.0,310.0,12.1,4.0,,,0.018,,,0.01,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-20,다산,11.4,8.0,308.0,12.0,2.9,3.2,3.384,0.017,0.059,,0.011,25.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-21,다산,11.2,7.9,310.0,11.6,4.5,3.1,3.371,0.018,0.06,,0.013,24.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-22,다산,10.8,7.8,311.0,11.3,6.4,3.1,3.32,0.019,0.066,,0.016,22.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-23,다산,11.1,7.9,309.0,11.7,5.1,3.2,3.231,,0.057,1.979,0.012,24.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-24,다산,11.2,8.1,310.0,11.8,3.0,3.2,3.107,,0.035,,0.003,23.2,,,,,,,,,,,,,,,,ND
2021-03-25,다산,11.4,8.1,310.0,11.8,2.0,3.2,3.164,0.02,0.043,2.201,0.008,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-26,다산,12.2,8.2,311.0,11.9,1.8,3.2,3.042,0.021,0.039,2.209,0.007,19.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-27,다산,12.1,8.6,311.0,12.2,0.9,3.3,2.974,0.016,0.017,2.24,0.006,23.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-28,다산,12.6,8.4,311.0,11.2,3.0,3.2,2.991,0.02,0.018,2.222,0.011,22.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-29,다산,13.1,8.5,311.0,11.0,5.5,3.2,2.964,0.021,0.015,2.213,0.015,24.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-30,다산,13.4,8.7,312.0,11.0,4.4,3.3,2.956,0.019,,2.204,0.012,27.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-03-31,다산,13.8,8.8,315.0,11.4,3.5,3.4,2.975,0.021,0.032,2.157,0.012,31.5,,,,,,,,,,,,,,,,ND
2021-04-01,다산,13.6,8.6,316.0,11.0,4.8,3.4,3.011,0.021,0.034,2.144,0.013,33.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-02,다산,13.8,8.5,316.0,10.5,4.1,3.3,3.036,,0.04,2.144,,28.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-03,다산,14.4,8.6,319.0,10.4,3.2,3.3,2.965,0.022,0.036,2.156,0.012,24.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-04,다산,14.2,8.2,324.0,9.4,5.4,3.2,3.034,,0.044,2.233,0.014,16.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-05,다산,14.0,7.7,320.0,9.3,7.8,3.4,3.234,0.023,0.071,2.433,0.014,9.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-06,다산,14.5,7.8,291.0,10.1,6.0,3.3,3.063,0.02,0.05,2.395,0.011,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-07,다산,14.6,8.0,271.0,11.0,5.2,3.4,2.948,0.022,0.029,2.218,0.013,24.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-08,다산,15.2,8.4,264.0,11.8,3.5,3.6,2.747,0.019,0.023,2.105,0.011,36.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-09,다산,14.9,8.6,261.0,12.1,5.2,3.9,2.711,0.023,0.02,1.953,0.013,45.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-10,다산,15.1,8.7,261.0,12.2,4.8,4.1,2.723,0.022,0.021,1.966,0.016,43.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-11,다산,15.4,8.9,259.0,13.2,2.9,3.9,2.665,0.021,0.026,1.935,0.008,42.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-12,다산,15.3,9.0,257.0,13.2,2.7,3.5,2.61,0.018,0.024,1.907,0.005,46.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-13,다산,15.4,8.8,260.0,11.7,4.5,4.2,2.522,0.017,0.018,1.844,0.006,53.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-14,다산,15.6,8.8,260.0,11.5,5.9,4.3,2.565,0.017,0.02,1.81,0.008,57.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-15,다산,15.4,8.8,259.0,11.6,5.0,4.1,2.662,0.019,0.017,1.772,0.009,64.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-16,다산,15.2,8.7,260.0,11.3,4.6,4.0,2.73,0.021,0.018,,0.011,65.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-17,다산,15.4,8.7,262.0,11.2,4.2,3.4,2.814,0.023,0.017,,0.013,52.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-18,다산,15.3,8.5,262.0,11.1,4.7,,2.84,0.022,0.018,,0.014,49.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-19,다산,15.8,8.5,260.0,11.4,4.0,4.2,2.964,0.021,0.028,,0.01,41.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-20,다산,15.9,8.6,260.0,11.7,4.2,4.2,3.006,0.019,0.043,,0.007,46.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-21,다산,16.1,8.7,260.0,12.0,4.8,4.0,3.127,0.017,0.045,,0.009,52.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-22,다산,17.4,8.6,260.0,12.2,4.3,4.1,3.291,0.018,0.055,,0.012,73.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-23,다산,17.2,8.4,263.0,10.6,4.6,3.9,3.331,0.018,0.062,,0.007,55.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-24,다산,17.9,8.8,261.0,10.8,3.2,4.1,3.378,0.018,0.046,,0.009,43.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-25,다산,18.0,8.6,260.0,10.5,4.5,4.1,3.452,0.018,0.05,,0.011,38.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-26,다산,17.8,8.6,259.0,10.1,3.8,4.1,3.443,0.019,0.05,,0.01,37.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-27,다산,17.4,8.5,260.0,9.9,3.4,4.0,3.409,0.017,0.043,,0.007,40.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-28,다산,17.2,8.3,254.0,9.8,2.6,4.1,3.686,0.022,0.042,,0.01,39.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-29,다산,17.8,8.7,251.0,10.3,4.0,4.1,3.605,0.015,0.04,2.471,0.006,46.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-04-30,다산,17.4,8.5,252.0,10.0,4.2,4.1,3.551,0.016,0.049,2.535,0.006,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-01,다산,16.9,8.0,250.0,9.5,4.5,3.9,3.664,,,2.648,0.01,42.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-02,다산,17.0,7.8,250.0,9.2,5.5,3.8,3.688,,0.081,2.676,0.013,33.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-03,다산,17.7,7.9,248.0,9.1,5.6,4.2,3.726,,0.074,2.674,0.014,19.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-04,다산,17.8,8.2,247.0,9.2,4.7,4.2,,0.025,0.066,2.697,0.012,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-05,다산,17.7,7.7,248.0,8.9,5.1,4.3,3.652,0.022,0.076,2.631,0.013,9.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-06,다산,17.7,7.6,250.0,8.4,4.9,3.8,3.69,0.021,0.082,2.607,0.014,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-07,다산,17.8,7.6,252.0,8.5,4.0,3.9,3.592,0.019,0.083,2.573,0.012,6.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-08,다산,17.9,7.5,253.0,8.2,3.8,,3.629,0.017,0.087,2.625,0.013,5.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-09,다산,18.3,7.4,258.0,7.8,3.5,,3.626,0.02,,2.643,0.015,2.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-10,다산,18.4,7.5,262.0,7.5,3.3,,3.665,0.022,,2.613,0.016,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-11,다산,18.2,7.4,268.0,7.3,2.8,3.8,3.647,0.02,0.142,2.609,0.014,1.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-12,다산,18.6,7.4,274.0,6.9,2.1,3.9,3.663,0.024,0.161,2.664,0.017,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-13,다산,19.1,7.4,279.0,6.8,0.5,3.7,3.643,0.025,0.153,2.667,0.016,2.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2021-05-14,다산,19.8,7.3,285.0,6.8,,3.9,3.565,0.026,0.151,2.563,0.014,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
