 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2016-02-16,2955,2016,2,3회차,낙동강,낙동밀양,남지,,정량한계미만,,정량한계미만,정량한계미만,,,1.6,,정량한계미만,,,9.4,정량한계미만,4.7,,,정량한계미만,,,,,,12.8,3.219,0.022,340.0,332,,,,,정량한계미만,,0.127,,,2.362,,정량한계미만,,,8.0,정량한계미만,0.012,,8.4,,4200,5.7,3.387,2.1,0.029,,
2016-02-23,3391,2016,2,4회차,낙동강,낙동밀양,남지,,,,,,,,1.5,,,,,12.3,,4.4,,,,,,,,,12.4,3.056,0.012,300.0,0,,,,,,,0.207,,,1.981,,,,,8.1,정량한계미만,0.006,,9.8,,330,7.8,3.206,1.9,0.030,,
2016-03-08,3868,2016,3,1회차,낙동강,낙동밀양,남지,,,,,,,,1.9,,,,,10.3,,6.0,,,,,,,,,11.5,3.808,0.036,338.0,780,,,,,,,0.265,,,2.691,,,,,7.9,정량한계미만,0.023,,19.4,,1040,9.1,3.931,2.6,0.056,,
2016-03-15,4534,2016,3,2회차,낙동강,낙동밀양,남지,,정량한계미만,,정량한계미만,정량한계미만,,정량한계미만,2.1,정량한계미만,정량한계미만,정량한계미만,,14.0,정량한계미만,6.9,,,정량한계미만,,정량한계미만,정량한계미만,,정량한계미만,12.2,3.826,0.024,368.0,4,,,정량한계미만,정량한계미만,정량한계미만,,0.223,,,2.783,,정량한계미만,,정량한계미만,7.4,정량한계미만,0.013,,8.0,정량한계미만,355,10.6,3.883,2.7,0.035,,
2016-03-22,4900,2016,3,3회차,낙동강,낙동밀양,남지,,,,,,,,3.2,,,,,23.4,,6.4,,,,,,,,,12.1,2.746,0.018,239.0,28,,,,,,,0.161,,,2.093,,,,,8.2,정량한계미만,0.015,,7.2,,1690,13.4,2.982,2.3,0.032,,
2016-03-29,5288,2016,3,4회차,낙동강,낙동밀양,남지,,,,,,,,3.7,,,,,28.3,,5.7,,,,,,,,,12.7,2.861,0.016,226.0,0,,,,,,,0.011,,,1.949,,,,,8.6,정량한계미만,0.013,,6.4,,400,13.4,2.945,2.8,0.038,,
2016-04-05,5740,2016,4,1회차,낙동강,낙동밀양,남지,,,,,,,,1.2,,,,,10.3,,5.1,,,,,,,,,10.4,2.518,0.027,258.0,90,,,,,,,0.089,,,1.971,,,,,7.8,정량한계미만,0.011,,5.0,,740,15.6,2.654,2.4,0.027,,
2016-04-12,6600,2016,4,2회차,낙동강,낙동밀양,남지,,,,,,,,1.3,,,,,5.7,,4.1,,,,,,,,,10.1,2.145,0.016,186.0,22,,,,,,,0.058,,,1.433,,,,,7.6,정량한계미만,0.015,,4.0,,350,16.4,2.212,1.7,0.033,,
2016-04-19,7017,2016,4,3회차,낙동강,낙동밀양,남지,,정량한계미만,,정량한계미만,정량한계미만,,,1.9,,정량한계미만,,,12.5,정량한계미만,5.6,,,정량한계미만,,,,,,9.5,2.373,0.029,170.0,505,,,,,정량한계미만,,0.058,,,1.619,,정량한계미만,,,7.0,정량한계미만,0.012,,11.8,,9000,16.8,2.502,2.5,0.065,,
2016-04-26,7463,2016,4,4회차,낙동강,낙동밀양,남지,,,,,,,,1.5,,,,,9.4,,3.7,,,,,,,,,9.9,2.450,0.016,268.0,2,,,,,,,0.029,,,1.757,,,,,7.6,정량한계미만,정량한계미만,,4.0,,390,21.8,2.460,2.3,0.035,,
