 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2015-11-02,44162,2015,11,1회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.1,,,,,11.1,,7.6,,,,,,,,,9.4,2.838,0.023,556.0,1,,,,,,,0.122,,,2.117,,,,,8.5,정량한계미만,0.010,,4.8,,38.0,17.0,2.851,4.4,0.038,,
2012-11-12,64930,2012,11,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,,정량한계미만,,,1.1,,정량한계미만,,,6.8,정량한계미만,5.1,,,정량한계미만,,,,,,10.1,3.552,0.024,375.0,23,,,,,정량한계미만,,0.069,,,3.042,,정량한계미만,,,7.9,정량한계미만,0.013,,12.4,,208.0,14.4,3.722,3.4,0.048,,
2013-11-11,65281,2013,11,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.5,,정량한계미만,,,13.1,정량한계미만,5.9,,,정량한계미만,,,,,,8.9,3.137,0.050,397.0,2,,,,,정량한계미만,,0.166,,,2.489,,정량한계미만,,,7.9,정량한계미만,0.029,,14.4,,21.0,14.3,3.346,3.6,0.079,,
2014-11-10,65641,2014,11,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.8,,정량한계미만,,,18.0,정량한계미만,6.5,,,정량한계미만,,,,,,10.4,2.893,0.069,228.0,17,,,,,정량한계미만,,0.059,,,1.900,,정량한계미만,,,7.5,정량한계미만,0.052,,7.4,,375.0,14.2,3.061,4.0,0.097,,
2015-11-09,66051,2015,11,2회차,낙동강,창녕합천보(낙동고령),덕곡,,정량한계미만,,정량한계미만,정량한계미만,,,1.1,,정량한계미만,,,11.4,정량한계미만,7.0,,,정량한계미만,,,,,,9.4,2.903,0.030,530.0,11,,,,,정량한계미만,,0.153,,,1.990,,정량한계미만,,,8.4,정량한계미만,0.016,,4.6,,159.0,16.1,2.918,4.9,0.036,,
2012-11-19,83541,2012,11,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.4,,,,,18.6,,5.3,,,,,,,,,12.1,2.702,0.012,337.0,4,,,,,,,0.024,,,2.666,,,,,8.1,정량한계미만,정량한계미만,,9.7,,9.0,12.4,3.355,3.5,0.042,,
2013-11-18,83952,2013,11,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.1,,,,,16.3,,6.1,,,,,,,,,9.7,3.609,0.042,417.0,23,,,,,,,0.181,,,2.851,,,,,8.0,정량한계미만,0.024,,12.6,,82.0,12.7,3.81,3.7,0.068,,
2014-11-17,84256,2014,11,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,4.1,,,,,97.4,,8.1,,,,,,,,,14.2,2.79,0.014,272.0,2,,,,,,,0.124,,,2.350,,,,,8.9,정량한계미만,정량한계미만,,14.8,,32.0,12.1,3.289,4.3,0.075,,
2015-11-16,84696,2015,11,3회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,2.0,,,,,10.1,,7.3,,,,,,,,,8.2,3.242,0.038,579.0,15,,,,,,,0.273,,,2.329,,,,,7.9,정량한계미만,0.021,,4.2,,94.0,15.6,3.263,4.6,0.044,,
2012-11-26,98059,2012,11,4회차,낙동강,창녕합천보(낙동고령),덕곡,,,,,,,,1.7,,,,,27.1,,5.7,,,,,,,,,12.1,2.75,0.011,342.0,0,,,,,,,0.004,,,2.635,,,,,8.1,정량한계미만,정량한계미만,,8.9,,28.0,9.6,3.65,3.6,0.037,,
