 채수 일자,No,연도,월,조사회차,수계명,중권역명,측정소명,수심,음이온계면활성제,유량,안티몬,비소,바륨,벤젠,생물화학적산소요구량,사염화탄소,카드뮴,클로로포름,염소이온,클로로필,시안,화학적산소요구량,색도,크롬,가크롬,구리,다이클로로에탄,다이클로로메탄,다이에틸헥실프탈레이트,다이옥세인,용존산소,용존총질소,용존총인,전기전도도,분원성대장균군,용해성철,불소,헥사클로로벤젠,포름알데히드,수은,용해성망간,암모니아성질소,노말헥산추출물질,니켈,질산성질소,유기인,납,폴리클로리네이티드비페닐,테트라클로로에틸렌,수소이온농도,페놀류,인산염인,셀레늄,부유물질,트리클로로에틸렌,총대장균군,수온,총질소,총유기탄소,총인,투명도,아연
2014-08-12,30674,2014,8,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.5,,,,,13.9,,4.2,,,,,,,,,8.8,1.816,0.022,206.0,140,,,,,,,0.035,,,1.320,,,,,7.9,0.000,0.015,,3.8,,210.0,28.0,1.913,2.6,0.037,,
2015-08-04,31791,2015,8,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.4,,,,,19.5,,5.8,,,,,,,,,7.9,1.37,0.017,227.0,,,,,,,,0.109,,,0.961,,,,,9.1,,0.005,,1.8,,,31.0,1.405,,0.022,,
2015-08-11,60939,2015,8,2회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.6,,,,,24.8,,6.4,,,,,,,,,10.9,1.214,0.010,220.0,0,,,,,,,0.070,,,0.822,,,,,9.2,0.000,0.007,,3.2,,14.0,30.0,1.255,2.9,0.019,,
2015-08-18,79516,2015,8,3회차,낙동강,구미보(낙동구미),산곡,,,,,,,,2.1,,,,,27.3,,6.2,,,,,,,,,8.4,1.307,0.015,243.0,,,,,,,,0.115,,,0.630,,,,,8.7,,0.009,,3.6,,,29.0,1.371,,0.034,,
2015-08-26,94816,2015,8,4회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.6,,,,,16.8,,6.2,,,,,,,,,7.6,1.006,0.030,239.0,,,,,,,,0.127,,,0.458,,,,,8.1,,0.014,,3.6,,,27.0,1.008,,0.036,,
2011-09-14,32169,2011,9,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,0.00000,,0.0000,1.0,0.0000,0.00000,0.000,,6.0,0.00,5.0,,,0.000,,0.0000,0.0000,,,9.0,2.068,0.036,175.0,110,,,,,0.0000000,,0.076,,,1.480,,0.00000,,0.000,7.9,0.000,0.029,,15.2,0.000,540.0,25.0,2.085,2.8,0.049,,
2012-09-12,32936,2012,9,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,,,,1.0,0.0000,0.00000,,,10.8,0.00,5.4,,,0.000,,0.0000,,,,9.0,0.039,0.034,132.0,150,,,,,,,0.007,,,1.869,,,,0.000,7.8,0.000,0.021,,10.4,0.000,490.0,24.0,2.508,2.5,0.039,,
2013-09-10,33660,2013,9,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,0.00000,,0.0000,1.2,0.0000,0.00000,0.000,,18.5,0.00,5.8,,,0.000,,0.0000,0.0000,,0.000,9.0,1.404,0.009,207.0,8,,,,,0.0000000,,0.105,,,1.159,,0.00000,,0.000,8.4,0.000,0.001,,3.8,0.000,60.0,26.0,1.494,2.3,0.027,,
2014-09-11,34633,2014,9,1회차,낙동강,구미보(낙동구미),산곡,,0.00,,0.0000,0.00000,,0.0000,2.7,0.0000,0.00000,0.000,,32.0,0.00,5.8,,,0.000,,0.0000,0.0000,,0.000,9.9,2.778,0.020,213.0,34,,,,,0.0000000,,0.125,,,2.210,,0.00000,,0.000,8.8,0.000,0.019,,3.6,0.000,40.0,26.0,2.964,3.0,0.033,,
2015-09-02,35813,2015,9,1회차,낙동강,구미보(낙동구미),산곡,,,,,,,,1.2,,,,,21.5,,6.4,,,,,,,,,9.2,1.039,0.021,253.0,,,,,,,,0.077,,,0.438,,,,,8.1,,0.005,,1.8,,,27.0,1.073,,0.027,,
