,ÃøÁ¤¼Ò¸í,¼ö¿Â,¼ö¼ÒÀÌ¿Â³óµµ,Àü±âÀüµµµµ,¿ëÁ¸»ê¼Ò,Å¹µµ,ÃÑÀ¯±âÅº¼Ò,ÃÑÁú¼Ò,ÃÑÀÎ,Å¬·Î·ÎÇÊ,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,º¥Á¨,Åç·ç¿£,¿¡Æ¿º¥Á¨,ÀÚÀÏ·»,ÀÚÀÏ·»,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»
2020-03-30,Ä¥°î,14.0,7.5,315.0,11.2,,2.3,3.87,0.008,14.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-31,Ä¥°î,14.1,7.6,296.0,11.3,6.7,2.3,3.895,0.006,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-01,Ä¥°î,13.7,7.6,276.0,11.3,7.9,2.0,3.71,0.007,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-02,Ä¥°î,13.7,7.4,304.0,10.7,6.0,2.0,3.761,0.007,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-03,Ä¥°î,13.9,7.5,299.0,10.9,7.0,1.9,3.707,0.006,13.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-04,Ä¥°î,13.8,7.4,304.0,10.4,6.6,1.6,3.493,0.004,12.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-05,Ä¥°î,14.0,7.3,318.0,10.3,5.5,1.5,3.535,0.004,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-06,Ä¥°î,14.4,7.4,341.0,10.7,4.4,1.6,3.535,0.004,10.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-07,Ä¥°î,14.0,7.5,346.0,11.0,,1.7,3.687,0.005,12.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-08,Ä¥°î,14.0,7.6,344.0,11.1,,2.0,3.785,0.005,13.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-09,Ä¥°î,14.3,7.5,355.0,11.1,2.6,2.0,3.974,0.007,14.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-10,Ä¥°î,14.2,7.5,374.0,11.1,2.7,2.1,3.746,0.008,14.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-11,Ä¥°î,14.2,7.6,363.0,10.9,2.8,2.0,3.65,0.006,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-12,Ä¥°î,14.0,7.4,364.0,10.6,3.0,2.0,3.633,0.005,14.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-13,Ä¥°î,13.9,7.3,391.0,10.3,3.7,2.0,3.797,0.006,14.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-14,Ä¥°î,14.5,7.4,388.0,10.4,2.6,2.1,3.89,0.007,13.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-15,Ä¥°î,14.9,7.7,361.0,10.9,2.3,1.9,3.853,0.007,14.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-16,Ä¥°î,15.0,7.5,377.0,11.0,2.6,1.9,3.803,0.007,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-17,Ä¥°î,14.7,7.7,365.0,10.9,2.6,2.0,3.597,0.007,19.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-18,Ä¥°î,15.2,7.9,367.0,10.7,3.6,2.1,3.515,0.006,21.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-19,Ä¥°î,15.4,7.7,367.0,10.5,8.8,2.2,3.688,0.007,20.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-20,Ä¥°î,15.6,7.8,370.0,10.5,8.7,2.1,3.613,0.007,20.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-21,Ä¥°î,15.0,7.8,351.0,10.0,4.5,2.1,3.557,0.006,17.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-22,Ä¥°î,14.6,7.7,369.0,9.5,7.1,2.4,3.575,0.006,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-23,Ä¥°î,14.4,7.6,372.0,9.6,16.6,2.4,,0.005,18.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-24,Ä¥°î,14.5,7.7,371.0,9.6,11.0,2.4,,0.006,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-25,Ä¥°î,14.4,7.9,350.0,9.8,7.4,2.3,3.496,0.005,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-26,Ä¥°î,15.0,7.7,349.0,9.6,6.2,2.3,4.037,0.004,17.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-27,Ä¥°î,15.0,7.4,353.0,8.7,6.3,2.2,,0.004,15.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-28,Ä¥°î,15.3,7.4,345.0,8.1,6.9,2.2,3.107,0.003,14.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-29,Ä¥°î,16.0,,340.0,,3.4,2.1,3.309,0.003,13.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-30,Ä¥°î,16.6,,339.0,,4.9,2.2,3.237,0.004,12.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-01,Ä¥°î,17.2,,348.0,,8.6,2.2,3.012,,10.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-02,Ä¥°î,17.8,,351.0,,11.4,2.0,3.567,,9.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-03,Ä¥°î,17.9,7.1,355.0,9.3,9.0,1.8,3.275,,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-04,Ä¥°î,19.3,6.9,409.0,9.2,5.5,1.9,3.546,,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-05,Ä¥°î,19.7,6.8,363.0,8.7,7.2,1.9,3.472,,7.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-06,Ä¥°î,20.0,7.0,351.0,8.4,14.4,2.1,3.578,,7.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-07,Ä¥°î,20.7,7.2,341.0,9.5,5.4,2.3,,,8.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-08,Ä¥°î,20.0,7.1,355.0,9.2,4.9,2.5,,,10.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-09,Ä¥°î,19.7,7.0,358.0,8.4,5.8,2.4,,0.018,10.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-10,Ä¥°î,19.9,7.0,374.0,8.0,8.3,2.5,,0.075,9.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-11,Ä¥°î,19.9,7.4,349.0,7.9,10.1,2.4,,0.045,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-12,Ä¥°î,20.3,7.3,341.0,8.5,5.0,2.4,,0.014,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-13,Ä¥°î,19.9,6.6,333.0,8.4,5.2,2.4,,0.013,9.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-14,Ä¥°î,20.1,6.4,335.0,8.3,12.0,2.4,,0.017,7.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-15,Ä¥°î,19.7,6.8,339.0,7.8,4.3,2.4,,0.018,8.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-16,Ä¥°î,20.1,6.7,334.0,7.2,3.6,2.5,,0.014,4.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-17,Ä¥°î,20.6,6.9,295.0,6.9,4.2,2.4,,0.015,2.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-18,Ä¥°î,21.0,7.1,295.0,7.1,2.4,2.4,,0.025,3.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-19,Ä¥°î,20.8,6.9,283.0,8.2,2.1,2.5,,0.012,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-20,Ä¥°î,20.5,6.7,255.0,8.6,3.3,2.4,,0.009,10.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-21,Ä¥°î,20.6,7.3,246.0,9.1,3.0,2.5,,0.009,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-22,Ä¥°î,20.8,7.4,253.0,9.3,2.2,2.6,,0.009,14.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-23,Ä¥°î,21.4,7.0,245.0,9.1,2.1,2.5,,0.007,17.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-24,Ä¥°î,21.5,7.3,237.0,9.2,2.5,2.5,,0.008,24.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-25,Ä¥°î,22.0,8.1,233.0,9.3,2.8,2.7,,0.009,26.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-26,Ä¥°î,21.9,8.6,,9.7,3.7,2.7,,0.01,28.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-27,Ä¥°î,22.5,9.0,296.0,9.9,3.2,2.7,,0.008,29.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-28,Ä¥°î,22.9,9.1,281.0,9.7,3.6,2.6,,0.008,28.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-29,Ä¥°î,23.3,9.1,286.0,9.5,3.8,,1.746,0.014,29.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-30,Ä¥°î,23.5,9.3,287.0,9.4,3.3,2.9,1.751,0.011,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-31,Ä¥°î,23.7,9.1,294.0,8.9,3.9,2.9,1.75,0.012,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-01,Ä¥°î,23.8,8.8,304.0,8.5,5.3,2.9,1.709,0.017,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-02,Ä¥°î,23.8,9.1,312.0,8.3,11.0,3.0,1.755,0.021,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-03,Ä¥°î,24.0,8.9,320.0,7.6,3.7,2.8,1.834,0.012,11.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-04,Ä¥°î,24.1,8.7,315.0,7.3,3.4,2.6,1.868,0.014,7.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-05,Ä¥°î,,,,,,2.7,1.912,0.016,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-06,Ä¥°î,26.6,8.6,301.0,9.1,2.9,2.7,1.949,0.018,7.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-07,Ä¥°î,26.1,8.4,330.0,8.6,2.8,2.7,2.003,0.024,6.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-08,Ä¥°î,25.8,8.3,328.0,8.3,2.8,2.7,1.997,0.022,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-09,Ä¥°î,,,,,,3.0,2.088,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-10,Ä¥°î,26.4,8.3,325.0,8.4,2.5,3.0,1.977,0.016,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-11,Ä¥°î,27.0,8.3,298.0,8.0,3.5,2.9,1.984,0.017,7.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-12,Ä¥°î,26.8,7.9,261.0,6.9,4.1,2.9,1.908,0.017,6.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-13,Ä¥°î,26.4,7.8,253.0,6.4,4.5,3.0,1.841,0.015,5.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-14,Ä¥°î,25.9,7.7,250.0,6.0,6.7,2.9,,,6.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-15,Ä¥°î,,,,,,3.2,1.908,0.063,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-16,Ä¥°î,,,,,,3.8,2.207,0.058,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-17,Ä¥°î,,,,,,3.6,2.204,0.062,6.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-18,Ä¥°î,,,,,,3.2,1.917,0.049,6.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-19,Ä¥°î,,,,,,2.8,1.807,0.045,6.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-20,Ä¥°î,26.8,7.6,257.0,7.0,7.1,2.8,1.749,0.037,7.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-21,Ä¥°î,27.0,7.6,263.0,7.1,6.6,3.0,1.767,0.037,7.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-22,Ä¥°î,27.6,7.6,275.0,6.9,5.8,3.1,1.878,0.048,7.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-23,Ä¥°î,27.1,7.6,267.0,7.0,6.1,3.2,1.739,,6.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-24,Ä¥°î,27.0,7.6,267.0,7.3,6.0,3.4,1.748,0.031,4.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-25,Ä¥°î,26.7,7.5,262.0,6.6,6.3,3.5,1.762,0.038,4.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-26,Ä¥°î,26.8,7.4,261.0,6.2,7.1,3.5,1.852,0.044,5.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-27,Ä¥°î,27.0,7.4,269.0,6.1,5.5,3.6,1.804,0.037,8.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-28,Ä¥°î,,,,,,3.3,1.716,0.03,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-29,Ä¥°î,,,,,,3.2,1.672,0.033,11.8,,,,,,,,,,,,,,,
2020-06-30,Ä¥°î,25.7,7.5,264.0,6.9,7.3,2.9,1.493,0.022,9.7,,,,,,,,,,,,,,,
2020-07-01,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-02,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-03,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-04,Ä¥°î,24.3,7.6,263.0,8.2,2.2,1.8,1.565,0.019,8.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-05,Ä¥°î,24.5,7.6,264.0,8.6,1.2,1.8,1.591,0.022,6.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-06,Ä¥°î,24.7,7.8,260.0,8.7,0.9,2.0,1.592,0.023,10.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-07,Ä¥°î,24.7,7.6,258.0,8.7,3.0,2.3,1.705,0.023,12.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-08,Ä¥°î,24.5,7.7,235.0,8.9,3.9,2.5,1.812,,20.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-09,Ä¥°î,26.0,8.5,231.0,11.0,3.0,,,,34.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-10,Ä¥°î,25.8,8.1,228.0,9.1,2.9,2.7,1.845,0.018,21.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-11,Ä¥°î,26.2,7.8,231.0,8.3,3.1,2.7,2.062,0.031,16.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-12,Ä¥°î,25.5,7.6,232.0,8.2,2.8,2.7,2.073,0.029,16.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-13,Ä¥°î,23.2,7.3,187.0,7.3,60.8,3.5,2.746,0.056,11.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-14,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-15,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-16,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-17,Ä¥°î,22.3,7.0,175.0,7.7,24.6,6.0,3.325,0.075,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-18,Ä¥°î,22.8,7.1,167.0,8.1,18.3,5.6,3.125,0.069,6.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-19,Ä¥°î,22.9,7.1,180.0,7.7,15.6,5.5,3.127,0.061,5.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-20,Ä¥°î,23.2,7.2,194.0,7.8,14.1,5.2,3.086,0.055,8.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-21,Ä¥°î,24.3,7.6,208.0,9.0,10.2,4.9,3.003,0.049,18.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-22,Ä¥°î,25.0,7.8,206.0,8.8,8.0,4.7,2.824,0.046,21.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-23,Ä¥°î,24.0,7.2,199.0,7.9,13.6,3.7,2.941,0.058,9.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-24,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-25,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-26,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-27,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-28,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-29,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-30,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-01,Ä¥°î,21.9,6.9,146.0,8.0,63.7,4.5,3.616,0.101,1.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-02,Ä¥°î,22.5,7.0,152.0,7.8,42.5,4.3,3.303,0.098,1.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-03,Ä¥°î,23.2,7.1,162.0,7.4,41.2,3.4,3.298,0.083,1.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-04,Ä¥°î,23.2,7.1,145.0,8.0,68.8,2.9,3.485,0.081,1.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-05,Ä¥°î,23.7,7.1,165.0,7.8,46.7,3.0,3.533,0.109,1.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-06,Ä¥°î,24.0,7.2,188.0,7.3,28.8,2.6,3.175,0.089,2.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-07,Ä¥°î,24.2,7.2,188.0,7.4,35.5,2.4,3.1,0.094,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-08,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-09,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-10,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-11,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-12,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-13,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-14,Ä¥°î,23.5,7.1,167.0,8.2,30.9,2.5,2.729,0.084,1.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-15,Ä¥°î,24.3,7.2,180.0,8.5,20.9,2.2,2.616,0.075,1.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-16,Ä¥°î,24.9,7.1,188.0,8.5,18.7,2.1,2.651,0.071,3.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-17,Ä¥°î,26.0,7.3,186.0,9.2,13.7,1.9,2.613,0.067,9.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-18,Ä¥°î,27.0,7.5,192.0,9.4,11.5,1.4,2.65,0.068,15.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-19,Ä¥°î,27.7,7.8,192.0,9.9,9.0,1.4,2.673,0.069,25.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-20,Ä¥°î,28.7,8.3,210.0,10.9,6.3,1.7,2.594,0.057,45.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-21,Ä¥°î,29.0,8.8,191.0,13.3,5.5,1.9,2.366,0.044,65.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-22,Ä¥°î,28.9,8.8,200.0,11.1,2.4,2.1,2.363,0.049,44.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-23,Ä¥°î,28.6,8.3,199.0,8.3,6.8,1.8,2.41,0.067,21.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-24,Ä¥°î,27.2,7.7,196.0,7.5,27.6,1.8,2.306,0.049,25.3,,,,,,,,,,,,,,,
2020-08-25,Ä¥°î,27.5,7.7,207.0,8.3,59.8,1.9,2.169,0.032,25.1,,,,,,,,,,,,,,,
2020-08-26,Ä¥°î,28.1,7.6,223.0,7.7,9.3,1.9,2.186,0.033,20.4,,,,,,,,,,,,,,,
2020-08-27,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-28,Ä¥°î,28.1,7.9,230.0,7.5,4.4,2.3,2.209,0.031,21.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-29,Ä¥°î,28.0,7.9,229.0,7.6,3.0,2.1,2.284,0.037,22.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-30,Ä¥°î,27.9,7.6,216.0,7.8,6.6,2.0,2.268,0.036,19.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-08-31,Ä¥°î,26.6,7.3,204.0,6.8,8.1,2.5,,,8.1,,,,,,,,,,,,,,,
2020-09-01,Ä¥°î,26.9,7.5,206.0,7.7,4.7,2.3,2.005,0.07,15.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,,ND,ND,ND,ND
2020-09-02,Ä¥°î,26.8,7.3,196.0,7.6,6.7,2.0,2.057,0.081,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-09-03,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-04,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-05,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-06,Ä¥°î,,,,,,,,,,,,,,,,,,,,,,,,
