,ÃøÁ¤¼Ò¸í,¼ö¿Â,¼ö¼ÒÀÌ¿Â³óµµ,Àü±âÀüµµµµ,¿ëÁ¸»ê¼Ò,ÃÑÀ¯±âÅº¼Ò,ÃÑÁú¼Ò,ÃÑÀÎ,Å¬·Î·ÎÇÊ,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»,º¥Á¨,Åç·ç¿£,¿¡Æ¿º¥Á¨,ÀÚÀÏ·»,ÀÚÀÏ·»,¿°È­¸ÞÆ¿·»,Æ®¸®Å¬·Î·Î¿¡Å×ÀÎ,»ç¿°È­Åº¼Ò,Æ®¸®Å¬·Î·Î¿¡Æ¿·»,Å×Æ®¶óÅ¬·Î·Î¿¡Æ¿·»
2020-01-28,¿ëºÀ,9.9,6.6,346.0,8.2,4.9,5.687,0.109,36.8,,,,,,,,,,,,,,,
2020-01-29,¿ëºÀ,10.4,6.5,345.0,6.2,5.8,6.885,0.165,38.1,,,,,,,,,,,,,,,
2020-01-30,¿ëºÀ,10.0,6.5,304.0,5,5.8,5.748,0.243,44.9,,,,,,,,,,,,,,,
2020-01-31,¿ëºÀ,10.0,6.5,319.0,7.2,5.6,5.188,0.186,60.5,,,,,,,,,,,,,,,
2020-02-01,¿ëºÀ,9.7,6.7,336.0,10.5,5.4,5.217,0.108,72.0,,,,,,,,,,,,,,,
2020-02-02,¿ëºÀ,9.4,6.7,340.0,12.1,5.4,4.899,0.083,84.2,,,,,,,,,,,,,,,
2020-02-03,¿ëºÀ,8.9,6.7,352.0,12.4,5.2,4.774,0.075,88.9,,,,,,,,,,,,,,,
2020-02-04,¿ëºÀ,8.8,6.9,357.0,13.2,5.2,4.759,0.074,87.2,,,,,,,,,,,,,,,
2020-02-05,¿ëºÀ,7.9,6.8,353.0,12.6,5.1,4.795,0.073,76.4,,,,,,,,,,,,,,,
2020-02-06,¿ëºÀ,6.9,6.8,339.0,13.2,4.9,4.487,0.071,71.2,,,,,,,,,,,,,,,
2020-02-07,¿ëºÀ,6.7,6.7,352.0,12.6,5.0,4.813,0.066,54.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-08,¿ëºÀ,6.8,6.7,354.0,12.5,5.1,4.967,0.068,49.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-09,¿ëºÀ,7.0,6.6,355.0,11.5,5.0,5.239,0.067,35.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-10,¿ëºÀ,7.8,6.5,363.0,11.1,4.9,5.451,,34.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-11,¿ëºÀ,8.4,6.6,368.0,11.3,,5.26,,37.7,,,,,,,,,,,,,,,
2020-02-12,¿ëºÀ,9.2,6.5,364.0,10.3,5.0,5.558,,33.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-13,¿ëºÀ,10.1,6.5,368.0,8.2,,5.77,,32.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-14,¿ëºÀ,11.2,6.5,362.0,7.3,,5.293,0.127,47.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,1.2,ND,ND,ND,ND
2020-02-15,¿ëºÀ,11.2,6.5,347.0,6.5,,4.772,0.211,64.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-16,¿ëºÀ,10.7,6.5,360.0,6.6,,4.773,0.155,63.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-17,¿ëºÀ,9.3,6.5,371.0,6.8,,4.791,0.118,62.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-18,¿ëºÀ,8.0,6.5,355.0,6.6,,,,60.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-19,¿ëºÀ,8.0,6.6,393.0,8.3,6.4,6.459,0.257,60.1,,,,,,,,,,,,,,,
2020-02-20,¿ëºÀ,8.5,6.6,469.0,7.8,,6.959,,60.1,,,,,,,,,,,,,,,
2020-02-21,¿ëºÀ,9.5,6.9,459.0,10.3,,,,78.0,,,,,,,,,,,,,,,
2020-02-22,¿ëºÀ,10.4,6.8,406.0,9.7,,,,71.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-23,¿ëºÀ,10.9,6.9,411.0,10.3,,,,81.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-24,¿ëºÀ,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-25,¿ëºÀ,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-26,¿ëºÀ,,,,,,,,,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-27,¿ëºÀ,12.3,7.0,380.0,5.4,6.9,5.574,0.254,37.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-28,¿ëºÀ,11.8,7.0,364.0,6.2,5.7,4.569,0.191,48.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-02-29,¿ëºÀ,11.5,7.0,359.0,6.9,5.2,4.871,0.143,41.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-01,¿ëºÀ,11.3,7.1,339.0,,5.1,4.894,0.138,40.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-02,¿ëºÀ,10.9,7.1,311.0,8.2,4.8,4.36,0.117,40.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-03,¿ëºÀ,11.1,7.0,314.0,7.6,4.8,4.629,0.094,43.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-04,¿ëºÀ,11.1,7.0,312.0,7.8,4.9,4.786,0.084,44.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-05,¿ëºÀ,10.8,7.0,334.0,8.2,5.6,5.743,0.094,56.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-06,¿ëºÀ,11.3,7.2,329.0,10,5.3,5.433,0.092,61.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-07,¿ëºÀ,11.3,7.1,354.0,9.9,5.2,6.314,0.086,64.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-08,¿ëºÀ,11.9,7.0,360.0,8.4,5.4,6.805,0.093,59.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-09,¿ëºÀ,12.3,6.9,365.0,6.4,5.6,7.107,0.115,58.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-10,¿ëºÀ,11.7,6.9,348.0,2.7,6.4,7.192,0.221,53.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-11,¿ëºÀ,11.3,6.9,348.0,3.1,6.1,6.875,0.175,63.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-12,¿ëºÀ,11.5,6.9,343.0,3.6,6.6,6.685,0.206,54.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-13,¿ëºÀ,11.6,6.9,325.0,5,5.6,5.449,0.183,73.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-14,¿ëºÀ,11.7,6.9,339.0,6.6,4.5,5.319,0.126,97.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-15,¿ëºÀ,12.0,7.0,351.0,6.7,4.5,5.983,0.114,97.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-16,¿ëºÀ,12.1,7.1,363.0,7.4,4.4,6.131,0.113,111.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-17,¿ëºÀ,12.4,7.1,370.0,7.3,4.9,6.363,0.114,113.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-18,¿ëºÀ,13.7,7.1,371.0,7.6,4.9,6.519,0.109,98.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-19,¿ëºÀ,13.6,7.0,376.0,6.6,4.6,6.919,0.104,99.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-20,¿ëºÀ,14.1,7.0,379.0,7,4.6,6.798,0.113,95.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-21,¿ëºÀ,14.7,7.1,382.0,8.2,4.5,6.658,0.113,97.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-22,¿ëºÀ,15.6,7.1,395.0,7.9,4.6,6.769,0.113,92.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-23,¿ëºÀ,15.6,7.1,404.0,8.2,4.9,6.691,0.109,99.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-24,¿ëºÀ,16.3,7.2,397.0,9.5,5.4,6.413,0.105,100.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-25,¿ëºÀ,16.6,7.1,402.0,8.6,5.3,6.406,0.1,83.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-26,¿ëºÀ,16.1,7.0,403.0,5.3,4.8,6.809,0.12,74.7,,,,,,,,,,,,,,,
2020-03-27,¿ëºÀ,15.6,6.8,367.0,1.7,5.1,6.599,0.165,36.8,,,,,,,,,,,,,,,
2020-03-28,¿ëºÀ,14.0,6.8,294.0,1.7,4.6,4.173,0.207,25.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-29,¿ëºÀ,13.7,6.8,284.0,3.4,4.5,3.727,0.19,29.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-30,¿ëºÀ,,,,,4.7,4.209,0.19,49.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-03-31,¿ëºÀ,16.3,7.5,342.0,11.6,4.7,4.774,0.156,60.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-01,¿ëºÀ,16.7,7.4,361.0,10.7,4.6,5.289,0.131,66.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-02,¿ëºÀ,16.4,7.2,374.0,9.2,4.6,5.895,0.122,74.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-03,¿ëºÀ,16.4,7.3,386.0,10.4,4.7,6.134,0.115,71.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-04,¿ëºÀ,15.8,7.2,389.0,9.4,4.5,5.952,0.108,63.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-05,¿ëºÀ,15.2,7.2,388.0,8.3,4.5,5.475,0.109,50.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-06,¿ëºÀ,15.6,7.4,396.0,10.4,4.7,5.799,0.132,46.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-07,¿ëºÀ,16.3,7.4,401.0,10.5,5.0,6.175,0.104,46.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-08,¿ëºÀ,16.2,7.3,409.0,10.2,5.5,6.528,0.095,45.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-09,¿ëºÀ,15.8,7.0,424.0,8,5.5,7.126,0.113,48.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-10,¿ëºÀ,16.3,6.9,420.0,6.9,5.9,7.394,0.11,35.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-11,¿ëºÀ,15.6,6.9,427.0,4.9,5.7,7.617,0.097,21.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-12,¿ëºÀ,15.3,6.8,439.0,3.6,5.3,8.123,0.109,19.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-13,¿ëºÀ,15.0,6.9,436.0,3.8,4.9,7.731,0.118,24.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-14,¿ëºÀ,16.4,6.9,422.0,4.9,5.4,7.308,0.116,33.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-15,¿ëºÀ,17.2,7.0,418.0,7.9,6.2,7.475,0.19,62.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-16,¿ëºÀ,17.4,6.9,416.0,7.4,6.3,7.527,0.194,68.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-17,¿ëºÀ,16.7,6.9,413.0,3,5.9,7.48,0.161,35.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-18,¿ëºÀ,17.4,6.8,422.0,2.1,6.1,8.082,0.169,25.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-19,¿ëºÀ,16.9,6.8,338.0,0.8,5.9,6.201,0.231,17.8,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-20,¿ëºÀ,16.0,6.9,318.0,0.7,6.1,5.42,0.218,9.5,,,,,,,,,,,,,,,
2020-04-21,¿ëºÀ,15.5,6.9,291.0,1.5,5.1,3.642,0.167,12.1,,,,,,,,,,,,,,,
2020-04-22,¿ëºÀ,15.5,6.9,329.0,2.8,4.8,4.362,0.135,15.6,,,,,,,,,,,,,,,
2020-04-23,¿ëºÀ,15.0,6.9,357.0,2.9,5.3,5.73,0.172,23.2,,,,,,,,,,,,,,,
2020-04-24,¿ëºÀ,15.3,6.9,362.0,4.6,5.5,5.069,0.141,44.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-25,¿ëºÀ,15.9,7.0,383.0,4.8,5.7,5.788,0.132,64.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-26,¿ëºÀ,16.9,7.0,393.0,5.1,5.9,5.721,0.131,60.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-27,¿ëºÀ,17.5,7.0,409.0,5.3,6.1,6.041,0.118,57.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-28,¿ëºÀ,18.2,7.0,414.0,5.9,6.0,6.773,0.123,51.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-29,¿ëºÀ,19.1,6.9,427.0,5.9,6.1,7.653,0.108,42.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-04-30,¿ëºÀ,19.4,6.9,429.0,3.9,6.2,7.385,0.092,29.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-01,¿ëºÀ,20.4,6.9,434.0,1.8,6.2,7.491,0.113,23.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-02,¿ëºÀ,21.3,6.9,432.0,1.2,6.1,7.031,0.12,23.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-03,¿ëºÀ,21.1,6.9,429.0,ND,6.0,6.604,0.132,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-04,¿ëºÀ,21.2,6.8,328.0,ND,6.1,5.72,0.219,11.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-05,¿ëºÀ,21.5,6.8,297.0,0.5,5.1,3.304,0.211,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-06,¿ëºÀ,22.5,6.8,330.0,0.5,5.1,3.25,0.212,12.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-07,¿ëºÀ,22.7,6.8,352.0,1,5.0,3.444,0.178,15.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-08,¿ëºÀ,22.2,6.8,386.0,1.1,5.0,3.609,0.131,19.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-09,¿ëºÀ,21.0,6.9,374.0,0.6,5.3,4.325,0.154,17.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-10,¿ëºÀ,19.9,6.8,277.0,ND,4.8,2.363,0.21,15.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-11,¿ëºÀ,21.3,6.8,281.0,1.5,4.9,2.538,0.232,16.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-12,¿ëºÀ,21.5,6.8,296.0,2.3,4.9,3.039,0.177,28.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-13,¿ëºÀ,21.7,6.9,321.0,4.3,5.3,3.742,0.179,49.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-14,¿ëºÀ,22.0,7.0,327.0,5.9,5.6,3.611,0.143,54.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-15,¿ëºÀ,20.7,6.9,340.0,1.9,5.0,3.523,0.12,31.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-16,¿ëºÀ,20.6,6.9,309.0,0.8,5.3,3.298,0.182,16.9,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-17,¿ëºÀ,22.1,6.9,275.0,1.2,5.1,2.41,0.198,15.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-18,¿ëºÀ,22.0,6.9,292.0,1.6,5.0,2.395,0.167,22.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-19,¿ëºÀ,20.8,6.9,308.0,0.7,5.1,3.791,0.192,18.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-20,¿ëºÀ,20.5,6.9,263.0,2,4.9,2.412,,16.6,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-21,¿ëºÀ,20.6,6.9,269.0,2.6,4.8,2.314,,27.7,,,,,,,,,,,,,,,
2020-05-22,¿ëºÀ,21.9,6.8,275.0,6,4.7,3.314,0.132,39.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-23,¿ëºÀ,22.5,6.9,292.0,6.7,4.8,3.621,0.114,32.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-24,¿ëºÀ,22.6,6.7,309.0,4.1,4.6,4.048,0.101,24.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-25,¿ëºÀ,22.4,6.6,311.0,2,4.7,4.465,0.116,17.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-26,¿ëºÀ,22.7,6.6,299.0,2,5.0,4.292,0.144,19.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-27,¿ëºÀ,23.1,6.6,286.0,2.9,5.0,4.0,0.118,21.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-28,¿ëºÀ,23.2,6.7,299.0,4.2,5.0,3.835,0.094,24.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-29,¿ëºÀ,24.7,6.8,317.0,5.2,5.3,3.613,0.093,21.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-30,¿ëºÀ,24.2,6.7,324.0,2.7,5.2,3.655,0.091,14.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-05-31,¿ëºÀ,23.5,6.6,331.0,1.1,5.1,4.059,,12.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-01,¿ëºÀ,24.0,6.7,321.0,1.2,5.2,3.965,,12.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-02,¿ëºÀ,24.4,6.7,312.0,1.7,5.7,4.078,,17.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-03,¿ëºÀ,24.6,6.6,310.0,1.5,5.5,3.868,,20.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-04,¿ëºÀ,26.2,6.6,313.0,1.5,,3.971,0.09,18.0,,,,,,,,,,,,,,,
2020-06-05,¿ëºÀ,27.4,6.6,313.0,2,5.3,3.753,0.067,21.5,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-06,¿ëºÀ,27.5,6.6,324.0,1.3,5.2,3.818,0.069,23.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-07,¿ëºÀ,28.4,6.8,308.0,4.7,5.2,3.307,0.065,26.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-08,¿ëºÀ,28.6,6.9,312.0,5.9,5.3,3.346,0.062,32.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-09,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-10,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-11,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-12,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-14,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-15,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-16,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-17,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-18,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-19,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-20,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-21,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-22,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-23,¿ëºÀ,,,,,,,,,,,,,,,,,,,,,,,
2020-06-24,¿ëºÀ,25.6,7.3,281.0,7.7,5.5,3.311,,37.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-25,¿ëºÀ,24.7,7.1,276.0,4.4,5.7,3.18,0.185,27.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-26,¿ëºÀ,25.9,7.6,263.0,8.7,5.8,2.74,0.161,35.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-27,¿ëºÀ,26.8,8.1,279.0,14.1,5.9,2.933,0.106,56.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-28,¿ëºÀ,28.0,8.4,296.0,16.5,6.1,3.124,0.095,63.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-29,¿ëºÀ,26.6,7.6,313.0,10.2,6.1,4.001,,52.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-06-30,¿ëºÀ,23.9,7.0,216.0,4,5.8,3.461,,15.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-01,¿ëºÀ,23.9,7.0,237.0,4.6,5.8,2.723,,17.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-02,¿ëºÀ,25.0,7.1,252.0,6.8,5.7,2.682,0.14,31.0,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-03,¿ëºÀ,24.4,7.0,267.0,5.4,5.7,3.133,0.137,28.2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-04,¿ëºÀ,23.5,6.9,282.0,3.8,,3.596,0.127,15.7,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-05,¿ëºÀ,23.8,6.9,265.0,3.8,,3.361,0.156,13.1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-06,¿ëºÀ,24.2,6.9,272.0,4.5,,3.522,0.108,14.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-07,¿ëºÀ,25.8,7.1,284.0,6.1,4.7,3.747,0.108,27.4,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2020-07-08,¿ëºÀ,27.9,7.6,289.0,9.8,4.7,3.576,0.088,48.3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
