,측정소명,수온,수소이온농도,전기전도도,용존산소,탁도,총유기탄소,클로로필,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,벤젠,톨루엔,에틸벤젠,자일렌,자일렌,염화메틸렌,트리클로로에테인,사염화탄소,트리클로로에틸렌,테트라클로로에틸렌,페놀
2017-02-21,해평,5.4,8.2,279.0,13.3,3.3,2.9,19.6,,,,,,,,,,,,,,,,ND
2017-02-22,해평,5.5,8.4,283.0,13.8,3.7,2.8,23.4,,,,,,,,,,,,,,,,ND
2017-02-23,해평,5.4,8.3,285.0,13.5,3.6,2.7,25.5,,,,,,,,,,,,,,,,ND
2017-02-24,해평,5.1,8.3,286.0,13.5,5.1,2.8,24.7,,,,,,,,,,,,,,,,ND
2017-02-25,해평,5.7,8.5,283.0,13.6,4.0,2.7,22.5,,,,,,,,,,,,,,,,ND
2017-02-26,해평,6.3,8.5,286.0,13.5,3.5,2.7,30.2,,,,,,,,,,,,,,,,ND
2017-02-27,해평,6.7,8.4,284.0,13.4,3.3,2.6,30.5,,,,,,,,,,,,,,,,ND
2017-02-28,해평,7.2,8.3,283.0,13.4,3.2,2.6,29.0,,,,,,,,,,,,,,,,ND
2017-03-01,해평,7.1,8.4,282.0,13.4,3.3,2.6,15.1,,,,,,,,,,,,,,,,ND
2017-03-02,해평,7.1,8.3,284.0,13.1,3.9,2.6,16.3,,,,,,,,,,,,,,,,ND
2017-03-03,해평,6.9,8.4,279.0,13.3,3.3,2.6,17.7,,,,,,,,,,,,,,,,ND
2017-03-04,해평,7.6,8.4,279.0,13.3,3.2,2.5,12.3,,,,,,,,,,,,,,,,ND
2017-03-05,해평,7.9,8.4,279.0,13.2,3.3,2.5,15.9,,,,,,,,,,,,,,,,ND
2017-03-06,해평,7.5,8.3,280.0,13.0,3.7,2.6,17.5,,,,,,,,,,,,,,,,ND
2017-03-07,해평,6.9,8.3,279.0,12.6,3.7,2.6,17.4,,,,,,,,,,,,,,,,ND
2017-03-08,해평,6.5,8.2,280.0,12.9,3.6,2.6,22.8,,,,,,,,,,,,,,,,ND
2017-03-09,해평,7.1,8.2,280.0,13.0,3.6,2.6,16.6,,,,,,,,,,,,,,,,ND
2017-03-10,해평,7.5,8.3,280.0,13.0,3.6,2.7,19.5,,,,,,,,,,,,,,,,ND
2017-03-11,해평,8.2,8.3,278.0,13.0,3.1,2.7,20.8,,,,,,,,,,,,,,,,ND
2017-03-12,해평,8.6,8.3,278.0,13.5,3.0,2.8,19.9,,,,,,,,,,,,,,,,ND
2017-03-13,해평,9.1,8.2,285.0,13.0,3.1,2.7,19.8,,,,,,,,,,,,,,,,ND
2017-03-14,해평,,,,,,2.6,10.0,,,,,,,,,,,,,,,,ND
2017-03-15,해평,,,,,,2.4,12.0,,,,,,,,,,,,,,,,ND
2017-03-16,해평,,,,,,2.4,,,,,,,,,,,,,,,,,ND
2017-03-17,해평,10.3,8.3,281.0,12.3,2.2,2.4,7.0,,,,,,,,,,,,,,,,ND
2017-03-18,해평,10.5,8.2,285.0,12.1,2.1,2.4,5.9,,,,,,,,,,,,,,,,ND
2017-03-19,해평,10.9,8.2,285.0,11.9,2.0,2.4,6.2,,,,,,,,,,,,,,,,ND
2017-03-20,해평,10.7,8.1,285.0,12.0,1.8,2.5,4.3,,,,,,,,,,,,,,,,ND
2017-03-21,해평,10.7,8.2,282.0,11.9,2.0,2.6,6.1,,,,,,,,,,,,,,,,ND
2017-03-22,해평,11.1,8.1,284.0,11.5,1.9,2.5,6.2,,,,,,,,,,,,,,,,ND
2017-03-23,해평,11.5,8.1,283.0,11.4,1.8,2.5,6.9,,,,,,,,,,,,,,,,ND
2017-03-24,해평,11.0,8.2,280.0,11.7,3.0,2.5,7.8,,,,,,,,,,,,,,,,ND
2017-03-25,해평,10.8,8.2,282.0,11.9,5.7,2.5,11.1,,,,,,,,,,,,,,,,ND
2017-03-26,해평,10.4,8.2,278.0,11.8,6.2,2.5,12.9,,,,,,,,,,,,,,,,ND
2017-03-27,해평,10.4,8.1,279.0,11.6,9.5,2.5,10.3,,,,,,,,,,,,,,,,ND
2017-03-28,해평,10.7,8.1,274.0,11.5,4.3,2.4,6.0,,,,,,,,,,,,,,,,ND
2017-03-29,해평,11.3,8.1,276.0,11.2,4.2,2.3,6.8,,,,,,,,,,,,,,,,ND
2017-03-30,해평,12.2,7.9,284.0,10.7,3.5,2.1,7.9,,,,,,,,,,,,,,,,
2017-03-31,해평,12.0,7.8,286.0,10.4,3.6,2.1,13.8,,,,,,,,,,,,,,,,
2017-04-01,해평,11.9,7.8,283.0,10.5,2.9,2.1,15.0,,,,,,,,,,,,,,,,ND
2017-04-02,해평,12.3,7.8,283.0,10.3,3.8,2.1,15.5,,,,,,,,,,,,,,,,ND
2017-04-03,해평,13.0,7.8,277.0,10.2,3.3,2.0,11.3,,,,,,,,,,,,,,,,ND
2017-04-04,해평,13.8,7.8,277.0,10.1,2.7,2.0,4.6,,,,,,,,,,,,,,,,ND
2017-04-05,해평,13.8,7.8,278.0,10.0,2.7,2.0,8.0,,,,,,,,,,,,,,,,ND
2017-04-06,해평,13.6,7.7,279.0,9.7,3.1,2.0,11.4,,,,,,,,,,,,,,,,ND
2017-04-07,해평,13.9,7.7,277.0,10.0,2.7,2.0,9.2,,,,,,,,,,,,,,,,ND
2017-04-08,해평,14.9,7.8,275.0,9.6,2.8,2.0,6.9,,,,,,,,,,,,,,,,ND
2017-04-09,해평,14.9,7.8,275.0,9.3,2.5,2.0,8.2,,,,,,,,,,,,,,,,ND
2017-04-10,해평,14.7,7.8,276.0,9.4,2.7,2.0,7.9,,,,,,,,,,,,,,,,ND
2017-04-11,해평,14.5,7.7,276.0,9.0,2.6,2.0,4.4,,,,,,,,,,,,,,,,ND
2017-04-12,해평,,,,,,,3.8,,,,,,,,,,,,,,,,
2017-04-13,해평,,,,,,,1.8,,,,,,,,,,,,,,,,ND
2017-04-14,해평,15.1,7.6,269.0,9.1,1.3,2.0,2.1,,,,,,,,,,,,,,,,ND
2017-04-15,해평,16.4,7.5,271.0,,1.1,2.0,2.2,,,,,,,,,,,,,,,,ND
2017-04-16,해평,17.3,7.5,271.0,,0.9,2.0,2.7,,,,,,,,,,,,,,,,ND
2017-04-17,해평,16.1,7.5,271.0,,0.8,2.0,2.4,,,,,,,,,,,,,,,,ND
2017-04-18,해평,16.4,7.5,271.0,,0.6,,1.3,,,,,,,,,,,,,,,,ND
2017-04-19,해평,16.5,7.5,269.0,,0.5,2.1,1.1,,,,,,,,,,,,,,,,ND
2017-04-20,해평,16.3,7.5,266.0,,0.6,2.1,1.0,,,,,,,,,,,,,,,,ND
2017-04-21,해평,17.0,7.4,264.0,,0.8,2.2,1.4,,,,,,,,,,,,,,,,ND
2017-04-22,해평,17.8,7.4,258.0,,0.6,2.2,1.6,,,,,,,,,,,,,,,,ND
2017-04-23,해평,18.3,7.4,254.0,,0.5,2.2,1.7,,,,,,,,,,,,,,,,ND
2017-04-24,해평,18.5,7.3,255.0,,0.4,2.2,1.9,,,,,,,,,,,,,,,,ND
2017-04-25,해평,17.4,7.7,255.0,,1.9,2.3,5.3,,,,,,,,,,,,,,,,ND
2017-04-26,해평,17.1,8.4,253.0,,5.9,2.6,11.9,,,,,,,,,,,,,,,,ND
2017-04-27,해평,17.2,8.6,253.0,,5.5,2.6,13.2,,,,,,,,,,,,,,,,ND
2017-04-28,해평,17.3,8.7,253.0,10.4,6.2,2.7,16.2,,,,,,,,,,,,,,,,ND
2017-04-29,해평,17.8,8.7,254.0,10.2,4.7,2.8,16.8,,,,,,,,,,,,,,,,ND
2017-04-30,해평,18.4,8.5,256.0,9.6,4.3,2.8,17.1,,,,,,,,,,,,,,,,ND
2017-05-01,해평,19.0,8.5,255.0,9.5,4.1,2.9,17.7,,,,,,,,,,,,,,,,ND
2017-05-02,해평,19.0,8.5,254.0,9.6,3.7,2.9,14.5,,,,,,,,,,,,,,,,ND
2017-05-03,해평,19.4,8.4,256.0,9.8,3.2,2.8,10.0,,,,,,,,,,,,,,,,ND
2017-05-04,해평,19.2,8.3,251.0,9.2,3.5,2.8,9.9,,,,,,,,,,,,,,,,ND
2017-05-05,해평,19.8,8.1,251.0,8.8,3.4,2.8,9.4,,,,,,,,,,,,,,,,ND
2017-05-06,해평,19.6,7.9,253.0,8.3,4.6,2.9,13.2,,,,,,,,,,,,,,,,ND
2017-05-07,해평,18.9,7.9,252.0,8.5,,3.0,16.1,,,,,,,,,,,,,,,,ND
2017-05-08,해평,19.2,8.1,254.0,9.0,,3.1,,,,,,,,,,,,,,,,,ND
2017-05-09,해평,19.2,8.2,256.0,8.8,2.7,3.0,14.4,,,,,,,,,,,,,,,,ND
2017-05-10,해평,18.9,8.0,255.0,8.5,3.3,,12.7,,,,,,,,,,,,,,,,ND
2017-05-11,해평,19.6,8.0,256.0,9.0,3.1,,8.7,,,,,,,,,,,,,,,,ND
2017-05-12,해평,19.7,8.0,258.0,9.2,3.1,,13.0,,,,,,,,,,,,,,,,ND
2017-05-13,해평,20.0,8.2,256.0,9.9,3.4,,17.2,,,,,,,,,,,,,,,,ND
2017-05-14,해평,20.0,8.1,256.0,9.9,4.2,3.0,18.7,,,,,,,,,,,,,,,,ND
2017-05-15,해평,19.6,8.2,255.0,10.1,4.0,3.3,21.1,,,,,,,,,,,,,,,,ND
2017-05-16,해평,20.1,8.5,254.0,10.4,3.6,3.3,20.8,,,,,,,,,,,,,,,,ND
2017-05-17,해평,20.7,8.6,252.0,9.9,3.2,,19.5,,,,,,,,,,,,,,,,ND
2017-05-18,해평,21.4,8.6,252.0,10.0,3.0,,17.1,,,,,,,,,,,,,,,,ND
2017-05-19,해평,21.7,8.7,254.0,10.1,3.0,,16.0,,,,,,,,,,,,,,,,ND
2017-05-20,해평,21.9,8.6,253.0,9.8,2.8,,12.2,,,,,,,,,,,,,,,,ND
2017-05-21,해평,22.2,8.5,253.0,9.4,2.0,,9.4,,,,,,,,,,,,,,,,ND
2017-05-22,해평,22.2,8.5,256.0,9.3,1.9,,8.4,,,,,,,,,,,,,,,,ND
2017-05-23,해평,22.6,8.6,262.0,8.7,1.4,2.4,9.5,,,,,,,,,,,,,,,,ND
2017-05-24,해평,22.2,8.3,264.0,8.9,1.6,2.2,8.0,,,,,,,,,,,,,,,,ND
2017-05-25,해평,22.3,8.4,266.0,9.2,1.5,2.2,6.4,,,,,,,,,,,,,,,,ND
2017-05-26,해평,,,,,,,,,,,,,,,,,,,,,,,
2017-05-27,해평,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,해평,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,해평,,,,,,,,,,,,,,,,,,,,,,,
2017-05-30,해평,23.5,8.4,273.0,8.9,1.4,2.1,5.9,,,,,,,,,,,,,,,,
2017-05-31,해평,23.3,8.3,277.0,8.7,1.4,2.0,6.6,,,,,,,,,,,,,,,,
2017-06-01,해평,23.6,8.2,277.0,8.4,1.5,2.0,5.3,,,,,,,,,,,,,,,,
2017-06-02,해평,23.3,8.0,278.0,7.8,2.3,2.0,6.8,,,,,,,,,,,,,,,,ND
2017-06-03,해평,23.2,8.1,276.0,8.2,2.1,2.0,6.2,,,,,,,,,,,,,,,,ND
2017-06-04,해평,23.3,8.1,276.0,8.2,2.2,2.0,7.3,,,,,,,,,,,,,,,,ND
2017-06-05,해평,23.7,8.2,276.0,8.5,2.0,2.0,7.7,,,,,,,,,,,,,,,,ND
2017-06-06,해평,23.0,8.1,277.0,8.0,2.2,2.1,11.2,,,,,,,,,,,,,,,,ND
2017-06-07,해평,22.2,7.7,278.0,7.2,2.4,2.0,10.2,,,,,,,,,,,,,,,,ND
2017-06-08,해평,22.7,7.8,282.0,7.6,2.3,1.9,7.2,,,,,,,,,,,,,,,,ND
2017-06-09,해평,23.4,8.0,284.0,8.2,2.7,2.0,8.7,,,,,,,,,,,,,,,,ND
2017-06-10,해평,23.5,8.1,283.0,8.4,3.2,2.2,14.6,,,,,,,,,,,,,,,,
2017-06-11,해평,23.4,8.1,283.0,8.6,3.3,2.5,16.4,,,,,,,,,,,,,,,,ND
2017-06-12,해평,23.5,8.3,284.0,9.2,4.2,2.7,20.3,,,,,,,,,,,,,,,,
2017-06-13,해평,23.5,8.2,284.0,8.6,4.2,2.6,13.8,,,,,,,,,,,,,,,,
2017-06-14,해평,23.5,7.9,280.0,8.1,3.6,2.7,8.6,,,,,,,,,,,,,,,,
2017-06-15,해평,24.0,8.0,277.0,8.0,3.6,2.9,9.8,,,,,,,,,,,,,,,,
2017-06-16,해평,24.4,8.2,277.0,8.5,4.3,2.7,8.4,,,,,,,,,,,,,,,,ND
2017-06-17,해평,24.7,8.1,276.0,8.2,,2.6,5.1,,,,,,,,,,,,,,,,ND
2017-06-18,해평,24.9,7.9,273.0,7.8,,2.6,5.8,,,,,,,,,,,,,,,,ND
2017-06-19,해평,25.2,7.9,273.0,7.8,3.1,2.6,,,,,,,,,,,,,,,,,ND
2017-06-20,해평,25.2,7.9,272.0,7.8,3.2,2.8,,,,,,,,,,,,,,,,,ND
2017-06-21,해평,25.1,8.1,271.0,8.4,3.8,2.9,17.9,,,,,,,,,,,,,,,,ND
2017-06-22,해평,25.5,8.1,269.0,8.5,3.1,3.0,14.4,,,,,,,,,,,,,,,,ND
2017-06-23,해평,25.8,8.2,266.0,8.6,2.8,2.7,15.4,,,,,,,,,,,,,,,,ND
2017-06-24,해평,25.8,8.1,264.0,8.2,3.2,3.0,15.7,,,,,,,,,,,,,,,,ND
2017-06-25,해평,25.5,7.9,263.0,7.7,3.4,3.1,16.1,,,,,,,,,,,,,,,,ND
2017-06-26,해평,25.6,8.0,264.0,7.6,4.6,3.2,13.9,,,,,,,,,,,,,,,,ND
2017-06-27,해평,25.7,7.8,268.0,7.2,5.7,2.8,12.0,,,,,,,,,,,,,,,,ND
2017-06-28,해평,25.9,7.7,271.0,7.2,4.4,2.5,11.3,,,,,,,,,,,,,,,,ND
2017-06-29,해평,26.0,7.7,269.0,7.6,4.0,2.5,12.4,,,,,,,,,,,,,,,,ND
2017-06-30,해평,25.9,7.6,268.0,7.4,4.1,2.4,13.5,,,,,,,,,,,,,,,,ND
2017-07-01,해평,26.1,7.6,267.0,7.3,3.8,2.4,14.5,,,,,,,,,,,,,,,,ND
2017-07-02,해평,26.5,7.7,263.0,7.6,4.2,2.5,16.6,,,,,,,,,,,,,,,,ND
2017-07-03,해평,26.3,7.5,259.0,6.4,10.5,2.6,19.6,,,,,,,,,,,,,,,,ND
2017-07-04,해평,26.2,7.4,237.0,7.0,40.1,3.0,16.3,,,,,,,,,,,,,,,,ND
2017-07-05,해평,26.1,7.2,205.0,7.0,55.1,3.2,6.9,,,,,,,,,,,,,,,,ND
2017-07-06,해평,25.9,7.2,194.0,7.0,43.3,3.6,6.4,,,,,,,,,,,,,,,,ND
2017-07-07,해평,25.0,7.1,173.0,7.1,42.1,3.6,5.1,,,,,,,,,,,,,,,,ND
2017-07-08,해평,24.9,7.1,166.0,6.7,36.6,3.5,5.4,,,,,,,,,,,,,,,,ND
2017-07-09,해평,25.8,7.1,162.0,6.7,28.6,3.4,8.0,,,,,,,,,,,,,,,,ND
2017-07-10,해평,26.0,7.2,172.0,6.7,19.5,3.2,9.8,,,,,,,,,,,,,,,,ND
2017-07-11,해평,26.8,7.4,190.0,7.3,13.7,3.1,13.4,,,,,,,,,,,,,,,,ND
2017-07-12,해평,27.8,7.7,209.0,8.1,8.6,2.9,18.1,,,,,,,,,,,,,,,,ND
2017-07-13,해평,28.3,7.8,221.0,7.7,6.0,3.2,17.9,,,,,,,,,,,,,,,,ND
2017-07-14,해평,28.3,7.9,224.0,7.2,6.7,3.5,18.7,,,,,,,,,,,,,,,,ND
2017-07-15,해평,26.9,7.4,223.0,6.0,10.6,2.9,10.0,,,,,,,,,,,,,,,,ND
2017-07-16,해평,26.9,7.3,211.0,6.3,42.6,3.4,12.3,,,,,,,,,,,,,,,,ND
2017-07-17,해평,25.3,7.1,177.0,7.2,117.0,3.3,9.9,,,,,,,,,,,,,,,,ND
2017-07-18,해평,22.8,7.0,122.0,8.0,186.8,5.4,2.8,,,,,,,,,,,,,,,,ND
2017-07-19,해평,23.9,7.0,128.0,8.0,89.8,4.2,3.0,,,,,,,,,,,,,,,,
2017-07-20,해평,24.9,7.2,141.0,7.6,42.8,4.1,7.6,,,,,,,,,,,,,,,,ND
2017-07-21,해평,25.9,7.5,151.0,7.9,25.3,4.1,20.2,,,,,,,,,,,,,,,,ND
2017-07-22,해평,26.4,8.0,161.0,8.2,16.1,3.6,31.7,,,,,,,,,,,,,,,,ND
2017-07-23,해평,25.4,7.4,165.0,7.1,11.7,3.0,22.0,,,,,,,,,,,,,,,,ND
2017-07-24,해평,25.5,7.3,173.0,7.2,8.5,3.1,16.7,,,,,,,,,,,,,,,,ND
2017-07-25,해평,25.9,7.3,185.0,7.0,13.4,3.0,14.2,,,,,,,,,,,,,,,,ND
2017-07-26,해평,27.4,7.2,226.0,6.4,16.1,2.8,11.8,,,,,,,,,,,,,,,,ND
2017-07-27,해평,27.5,7.4,236.0,7.0,12.2,3.0,10.5,,,,,,,,,,,,,,,,ND
2017-07-28,해평,27.2,7.4,225.0,7.2,13.6,2.8,9.3,,,,,,,,,,,,,,,,ND
2017-07-29,해평,25.4,7.2,176.0,7.3,52.2,2.9,11.2,,,,,,,,,,,,,,,,ND
2017-07-30,해평,23.7,7.0,141.0,7.6,108.0,4.3,9.8,,,,,,,,,,,,,,,,ND
2017-07-31,해평,23.5,7.0,152.0,7.4,69.9,5.5,6.6,,,,,,,,,,,,,,,,ND
2017-08-01,해평,23.9,7.1,165.0,7.6,42.0,5.6,3.2,,,,,,,,,,,,,,,,ND
2017-08-02,해평,24.8,7.2,176.0,7.5,32.4,3.8,2.7,,,,,,,,,,,,,,,,ND
2017-08-03,해평,24.5,7.1,161.0,7.4,42.9,4.4,3.3,,,,,,,,,,,,,,,,ND
2017-08-04,해평,25.6,7.2,167.0,7.9,32.0,4.7,7.6,,,,,,,,,,,,,,,,ND
2017-08-05,해평,26.9,7.6,172.0,8.1,18.9,4.8,17.5,,,,,,,,,,,,,,,,ND
2017-08-06,해평,27.9,8.2,181.0,8.9,11.0,,32.8,,,,,,,,,,,,,,,,ND
2017-08-07,해평,28.3,8.4,182.0,8.1,6.7,4.5,33.5,,,,,,,,,,,,,,,,ND
2017-08-08,해평,28.5,8.2,188.0,7.7,3.5,4.2,33.8,,,,,,,,,,,,,,,,ND
2017-08-09,해평,27.8,7.8,197.0,7.0,2.6,3.8,25.5,,,,,,,,,,,,,,,,
2017-08-10,해평,27.4,7.6,206.0,7.0,3.6,3.4,,,,,,,,,,,,,,,,,
2017-08-11,해평,27.6,7.4,214.0,6.8,6.6,3.3,12.0,,,,,,,,,,,,,,,,ND
2017-08-12,해평,28.1,7.3,228.0,6.7,5.7,3.3,12.5,,,,,,,,,,,,,,,,ND
2017-08-13,해평,27.8,7.2,237.0,6.4,5.0,3.1,12.1,,,,,,,,,,,,,,,,ND
2017-08-14,해평,26.9,7.3,233.0,6.1,12.0,3.1,9.5,,,,,,,,,,,,,,,,ND
2017-08-15,해평,25.2,7.1,209.0,6.5,44.7,4.2,6.2,,,,,,,,,,,,,,,,ND
2017-08-16,해평,24.9,7.2,208.0,7.3,28.9,3.9,5.8,,,,,,,,,,,,,,,,ND
2017-08-17,해평,24.4,7.1,211.0,7.3,20.5,3.9,4.5,,,,,,,,,,,,,,,,ND
2017-08-18,해평,24.3,7.2,197.0,7.6,18.5,4.0,3.9,,,,,,,,,,,,,,,,ND
2017-08-19,해평,24.4,7.2,176.0,7.9,19.3,4.0,4.5,,,,,,,,,,,,,,,,ND
2017-08-20,해평,24.6,7.2,187.0,7.5,22.2,4.1,4.3,,,,,,,,,,,,,,,,ND
2017-08-21,해평,24.9,7.3,197.0,7.7,16.5,3.9,5.7,,,,,,,,,,,,,,,,ND
2017-08-22,해평,25.9,7.3,192.0,7.5,20.9,3.7,6.6,,,,,,,,,,,,,,,,ND
2017-08-23,해평,26.5,7.3,198.0,7.5,14.5,3.2,7.4,,,,,,,,,,,,,,,,ND
2017-08-24,해평,26.5,7.4,202.0,7.6,11.1,2.7,8.6,,,,,,,,,,,,,,,,ND
2017-08-25,해평,26.7,7.4,199.0,7.8,12.0,3.1,11.1,,,,,,,,,,,,,,,,ND
2017-08-26,해평,26.6,7.4,199.0,7.9,10.5,3.2,11.7,,,,,,,,,,,,,,,,ND
2017-08-27,해평,26.7,7.4,204.0,8.4,6.8,3.1,14.7,,,,,,,,,,,,,,,,ND
2017-08-28,해평,27.0,7.5,208.0,8.5,4.7,2.9,17.5,,,,,,,,,,,,,,,,ND
2017-08-29,해평,27.1,7.5,213.0,8.2,4.2,2.8,17.0,,,,,,,,,,,,,,,,ND
2017-08-30,해평,26.5,7.8,208.0,7.4,3.6,2.8,14.9,,,,,,,,,,,,,,,,ND
2017-08-31,해평,26.2,7.5,205.0,7.6,3.8,2.8,9.9,,,,,,,,,,,,,,,,ND
2017-09-01,해평,26.3,7.5,204.0,7.6,5.3,2.9,9.3,,,,,,,,,,,,,,,,ND
2017-09-02,해평,26.0,7.7,203.0,7.8,5.6,3.1,11.6,,,,,,,,,,,,,,,,ND
2017-09-03,해평,25.9,7.6,203.0,7.5,5.2,3.1,7.3,,,,,,,,,,,,,,,,ND
2017-09-04,해평,25.7,7.5,205.0,7.3,5.1,3.0,4.1,,,,,,,,,,,,,,,,ND
2017-09-05,해평,25.2,7.5,210.0,7.0,5.7,2.9,2.8,,,,,,,,,,,,,,,,ND
2017-09-06,해평,24.9,7.4,213.0,6.6,5.7,3.0,2.6,,,,,,,,,,,,,,,,ND
2017-09-07,해평,24.8,7.3,218.0,6.7,7.5,3.0,1.9,,,,,,,,,,,,,,,,ND
2017-09-08,해평,25.2,7.4,223.0,6.9,7.4,2.9,2.8,,,,,,,,,,,,,,,,ND
2017-09-09,해평,25.2,7.5,227.0,7.2,6.2,3.0,5.2,,,,,,,,,,,,,,,,ND
2017-09-10,해평,25.0,7.6,228.0,7.3,5.0,3.0,8.2,,,,,,,,,,,,,,,,ND
2017-09-11,해평,24.4,7.5,229.0,7.1,6.1,2.9,8.2,,,,,,,,,,,,,,,,ND
2017-09-12,해평,24.1,7.4,220.0,7.2,12.2,3.3,5.5,,,,,,,,,,,,,,,,ND
2017-09-13,해평,24.3,7.5,226.0,7.6,7.4,3.2,5.3,,,,,,,,,,,,,,,,ND
2017-09-14,해평,24.4,7.5,235.0,7.7,5.1,3.0,5.7,,,,,,,,,,,,,,,,ND
2017-09-15,해평,24.0,7.6,238.0,8.2,5.6,3.1,10.2,,,,,,,,,,,,,,,,ND
2017-09-16,해평,23.5,7.8,236.0,9.2,4.5,3.4,19.8,,,,,,,,,,,,,,,,ND
2017-09-17,해평,23.3,7.6,235.0,8.7,4.9,3.3,17.4,,,,,,,,,,,,,,,,ND
2017-09-18,해평,23.4,7.6,244.0,8.7,5.0,3.9,13.5,,,,,,,,,,,,,,,,ND
2017-09-19,해평,23.6,7.8,256.0,9.3,4.3,3.7,15.5,,,,,,,,,,,,,,,,ND
2017-09-20,해평,23.4,7.8,260.0,9.4,3.7,3.6,18.8,,,,,,,,,,,,,,,,ND
2017-09-21,해평,23.1,8.2,258.0,10.1,3.5,,24.5,,,,,,,,,,,,,,,,ND
2017-09-22,해평,23.4,8.2,257.0,10.0,3.6,,27.9,,,,,,,,,,,,,,,,ND
2017-09-23,해평,23.5,7.8,257.0,8.9,2.9,,25.1,,,,,,,,,,,,,,,,ND
2017-09-24,해평,23.1,7.5,257.0,7.9,,4.4,19.7,,,,,,,,,,,,,,,,ND
2017-09-25,해평,,,,,,3.6,,,,,,,,,,,,,,,,,
2017-09-26,해평,23.7,8.4,255.0,9.3,4.2,2.2,27.3,,,,,,,,,,,,,,,,
2017-09-27,해평,23.3,8.5,249.0,8.6,4.4,2.1,32.8,,,,,,,,,,,,,,,,ND
2017-09-28,해평,23.0,8.1,242.0,7.8,5.5,2.1,28.1,,,,,,,,,,,,,,,,ND
2017-09-29,해평,22.3,7.9,245.0,8.2,6.4,,22.4,,,,,,,,,,,,,,,,ND
2017-09-30,해평,22.2,8.0,248.0,8.3,6.2,1.9,22.9,,,,,,,,,,,,,,,,ND
2017-10-01,해평,21.9,8.0,252.0,8.1,6.2,1.8,21.0,,,,,,,,,,,,,,,,ND
2017-10-02,해평,21.6,7.8,254.0,8.1,6.4,1.7,18.5,,,,,,,,,,,,,,,,ND
2017-10-03,해평,22.0,7.8,256.0,8.6,6.7,1.8,13.6,,,,,,,,,,,,,,,,ND
2017-10-04,해평,21.8,7.9,261.0,9.0,6.1,1.9,18.0,,,,,,,,,,,,,,,,ND
2017-10-05,해평,21.4,7.8,262.0,9.0,6.1,2.2,16.1,,,,,,,,,,,,,,,,ND
2017-10-06,해평,20.9,7.5,259.0,8.6,6.0,2.6,14.4,,,,,,,,,,,,,,,,ND
2017-10-07,해평,21.2,7.5,259.0,8.8,6.1,2.0,11.2,,,,,,,,,,,,,,,,ND
2017-10-08,해평,21.8,7.4,260.0,8.8,5.6,1.8,8.7,,,,,,,,,,,,,,,,ND
2017-10-09,해평,22.0,7.4,259.0,8.9,6.0,1.9,8.6,,,,,,,,,,,,,,,,ND
2017-10-10,해평,22.2,7.6,257.0,8.9,6.2,2.0,8.4,,,,,,,,,,,,,,,,ND
2017-10-11,해평,21.9,7.8,256.0,8.3,5.1,2.0,12.0,,,,,,,,,,,,,,,,ND
2017-10-12,해평,20.7,7.8,258.0,8.2,5.1,2.0,14.8,,,,,,,,,,,,,,,,ND
2017-10-13,해평,20.3,8.1,254.0,9.4,5.4,2.0,19.0,,,,,,,,,,,,,,,,ND
2017-10-14,해평,20.2,7.8,251.0,9.0,6.5,2.1,15.3,,,,,,,,,,,,,,,,
2017-10-15,해평,19.9,7.7,254.0,8.7,6.5,2.0,12.9,,,,,,,,,,,,,,,,
2017-10-16,해평,19.6,7.7,253.0,8.9,6.3,1.8,13.1,,,,,,,,,,,,,,,,
2017-10-17,해평,19.6,7.8,253.0,9.1,6.0,1.6,14.1,,,,,,,,,,,,,,,,ND
2017-10-18,해평,19.4,7.8,256.0,9.0,6.0,1.6,14.0,,,,,,,,,,,,,,,,ND
2017-10-19,해평,19.1,7.7,257.0,9.0,6.0,1.8,14.8,,,,,,,,,,,,,,,,
2017-10-20,해평,19.4,7.8,265.0,9.2,6.0,1.8,13.0,,,,,,,,,,,,,,,,
2017-10-21,해평,19.4,7.7,267.0,9.3,5.7,2.3,12.1,,,,,,,,,,,,,,,,ND
2017-10-22,해평,19.0,7.9,271.0,9.8,5.6,2.2,15.6,,,,,,,,,,,,,,,,ND
2017-10-23,해평,18.8,8.0,268.0,9.9,5.2,2.2,17.1,,,,,,,,,,,,,,,,ND
2017-10-24,해평,18.4,7.8,270.0,10.0,5.4,2.3,14.8,,,,,,,,,,,,,,,,ND
2017-10-25,해평,18.3,7.9,271.0,10.1,5.6,2.6,16.7,,,,,,,,,,,,,,,,ND
2017-10-26,해평,18.1,8.0,271.0,9.8,5.9,2.9,16.9,,,,,,,,,,,,,,,,ND
2017-10-27,해평,18.1,8.0,272.0,9.9,6.1,3.2,17.7,,,,,,,,,,,,,,,,
2017-10-28,해평,18.4,8.0,272.0,9.7,6.2,3.0,12.9,,,,,,,,,,,,,,,,ND
2017-10-29,해평,18.2,7.8,272.0,8.9,6.5,2.8,8.7,,,,,,,,,,,,,,,,ND
2017-10-30,해평,16.7,8.0,275.0,9.5,7.0,,19.3,,,,,,,,,,,,,,,,ND
2017-10-31,해평,16.3,8.0,276.0,10.3,6.2,,23.3,,,,,,,,,,,,,,,,ND
