³â/¿ù/ÀÏ,ÃøÁ¤¼Ò¸í_DAY,ÇöÀç¼öÀ§_DAY,À¯ÀÔ·®_DAY,Àú¼ö·®_DAY,°ø¿ë·®_DAY,ÃÑ¹æ·ù·®_DAY
2012-01-21,ÆÈ´ç´ï,25.218,118.300,233.850,10.150,125.900
2012-01-20,ÆÈ´ç´ï,25.234,153.400,234.460,9.540,129.100
2012-01-19,ÆÈ´ç´ï,25.242,146.700,234.750,9.250,168.200
2012-01-18,ÆÈ´ç´ï,25.222,178.700,234.020,9.980,146.800
2012-01-17,ÆÈ´ç´ï,25.174,154.100,232.260,11.740,153.400
2012-01-16,ÆÈ´ç´ï,25.123,215.800,230.440,13.560,200.500
2012-01-15,ÆÈ´ç´ï,25.117,130.400,230.220,13.780,129.700
2012-01-14,ÆÈ´ç´ï,25.133,128.300,230.810,13.190,130.400
2012-01-13,ÆÈ´ç´ï,25.124,142.800,230.470,13.540,139.300
2012-01-12,ÆÈ´ç´ï,25.073,156.600,228.650,15.350,152.500
2012-01-11,ÆÈ´ç´ï,25.008,159.600,226.280,17.720,130.700
2012-01-10,ÆÈ´ç´ï,24.910,155.000,222.840,21.160,127.700
2012-01-09,ÆÈ´ç´ï,24.737,191.300,216.930,27.070,130.500
2012-01-08,ÆÈ´ç´ï,24.638,126.900,213.590,30.420,130.300
2012-01-07,ÆÈ´ç´ï,24.735,96.900,216.870,27.130,133.100
2012-01-06,ÆÈ´ç´ï,24.928,281.300,223.500,20.510,338.100
2012-01-05,ÆÈ´ç´ï,25.081,297.400,228.920,15.090,277.900
2012-01-04,ÆÈ´ç´ï,25.064,277.900,228.300,15.700,262.200
2012-01-03,ÆÈ´ç´ï,24.941,191.000,223.920,20.080,132.700
2012-01-02,ÆÈ´ç´ï,24.890,211.500,222.150,21.850,208.000
2012-01-01,ÆÈ´ç´ï,24.914,139.200,222.950,21.050,148.100
2013-12-31,ÆÈ´ç´ï,25.190,125.700,232.860,11.140,129.200
2013-12-30,ÆÈ´ç´ï,25.172,139.400,232.220,11.780,129.700
2013-12-29,ÆÈ´ç´ï,25.178,126.300,232.410,11.590,129.800
2013-12-28,ÆÈ´ç´ï,25.200,131.400,233.210,10.790,130.100
2013-12-27,ÆÈ´ç´ï,25.196,136.100,233.080,10.920,130.500
2013-12-26,ÆÈ´ç´ï,25.197,131.900,233.120,10.890,140.200
2013-12-25,ÆÈ´ç´ï,25.177,142.700,232.410,11.600,131.600
2013-12-24,ÆÈ´ç´ï,25.218,143.100,233.860,10.150,153.600
2013-12-23,ÆÈ´ç´ï,25.202,124.300,233.280,10.730,129.100
2013-12-22,ÆÈ´ç´ï,25.243,88.800,234.780,9.220,128.400
2013-12-21,ÆÈ´ç´ï,25.127,179.100,230.600,13.400,131.800
2013-12-20,ÆÈ´ç´ï,25.130,158.400,230.690,13.310,163.300
2013-12-19,ÆÈ´ç´ï,25.067,149.100,228.410,15.590,145.600
2013-12-18,ÆÈ´ç´ï,25.136,147.400,230.910,13.090,164.100
2013-12-17,ÆÈ´ç´ï,25.131,176.900,230.740,13.270,147.100
2013-12-16,ÆÈ´ç´ï,25.228,170.100,234.230,9.770,239.600
2013-12-15,ÆÈ´ç´ï,25.234,215.500,234.440,9.570,195.400
2013-12-14,ÆÈ´ç´ï,25.284,184.400,236.270,7.730,193.400
2013-12-13,ÆÈ´ç´ï,25.290,237.300,236.470,7.540,244.200
2013-12-12,ÆÈ´ç´ï,25.272,237.400,235.810,8.190,218.700
2013-12-11,ÆÈ´ç´ï,25.219,182.900,233.890,10.110,157.200
2013-12-10,ÆÈ´ç´ï,25.098,170.500,229.540,14.470,129.600
2013-12-09,ÆÈ´ç´ï,25.012,121.100,226.450,17.560,130.700
2013-12-08,ÆÈ´ç´ï,25.078,111.800,228.820,15.180,130.600
2013-12-07,ÆÈ´ç´ï,25.184,136.000,232.640,11.370,152.700
2013-12-06,ÆÈ´ç´ï,25.263,198.600,235.510,8.500,214.600
2013-12-05,ÆÈ´ç´ï,25.239,148.900,234.610,9.390,130.200
2013-12-04,ÆÈ´ç´ï,25.208,166.600,233.500,10.500,164.500
2013-12-03,ÆÈ´ç´ï,25.182,227.000,232.560,11.440,205.500
2013-12-02,ÆÈ´ç´ï,25.188,112.500,232.800,11.200,129.800
2013-12-01,ÆÈ´ç´ï,25.200,129.200,233.210,10.800,130.500
2013-11-30,ÆÈ´ç´ï,25.253,137.400,235.140,8.870,171.400
2013-11-29,ÆÈ´ç´ï,25.225,229.300,234.100,9.910,206.400
2013-11-28,ÆÈ´ç´ï,25.289,235.800,236.420,7.580,289.900
2013-11-27,ÆÈ´ç´ï,25.319,231.900,237.530,6.480,213.100
2013-11-26,ÆÈ´ç´ï,25.244,224.800,234.830,9.180,201.900
2013-11-25,ÆÈ´ç´ï,25.124,219.100,230.470,13.530,194.100
2013-11-24,ÆÈ´ç´ï,25.071,119.800,228.590,15.410,130.200
2013-11-23,ÆÈ´ç´ï,25.130,144.600,230.710,13.290,171.000
2013-11-22,ÆÈ´ç´ï,25.193,190.500,232.950,11.050,196.800
2013-11-21,ÆÈ´ç´ï,25.238,195.600,234.600,9.400,201.800
2013-11-20,ÆÈ´ç´ï,25.280,136.800,236.110,7.900,169.400
2013-11-19,ÆÈ´ç´ï,25.233,203.200,234.370,9.630,177.500
2013-11-18,ÆÈ´ç´ï,25.172,202.900,232.250,11.750,185.500
2013-11-17,ÆÈ´ç´ï,25.201,124.900,233.260,10.740,129.100
2013-11-16,ÆÈ´ç´ï,25.257,124.200,235.320,8.680,129.700
2013-11-15,ÆÈ´ç´ï,25.244,158.700,234.780,9.220,128.900
2013-11-14,ÆÈ´ç´ï,25.108,179.600,229.870,14.140,160.700
2013-11-13,ÆÈ´ç´ï,25.139,215.900,231.010,12.990,253.400
2013-11-12,ÆÈ´ç´ï,25.128,229.500,230.630,13.380,221.200
2013-11-11,ÆÈ´ç´ï,25.154,176.700,231.540,12.460,167.700
2013-11-10,ÆÈ´ç´ï,25.122,142.400,230.390,13.610,140.300
2013-11-09,ÆÈ´ç´ï,25.143,142.600,231.150,12.860,160.700
2013-11-08,ÆÈ´ç´ï,25.172,173.800,232.220,11.790,171.000
2013-11-07,ÆÈ´ç´ï,25.192,170.800,232.910,11.090,170.800
2013-11-06,ÆÈ´ç´ï,25.158,169.300,231.690,12.320,149.900
2013-11-05,ÆÈ´ç´ï,25.140,177.500,231.070,12.930,156.600
2013-11-04,ÆÈ´ç´ï,25.133,155.900,230.790,13.210,141.300
2013-11-03,ÆÈ´ç´ï,25.114,172.900,230.090,13.910,159.000
2013-11-02,ÆÈ´ç´ï,25.107,155.700,229.870,14.130,150.100
2013-11-01,ÆÈ´ç´ï,25.184,214.100,232.630,11.370,234.900
2013-10-31,ÆÈ´ç´ï,25.165,174.200,231.970,12.030,163.700
2013-10-30,ÆÈ´ç´ï,25.187,180.300,232.750,11.250,197.000
2013-10-29,ÆÈ´ç´ï,25.198,189.200,233.180,10.820,191.300
2013-10-28,ÆÈ´ç´ï,25.220,148.200,233.950,10.050,161.400
2013-10-27,ÆÈ´ç´ï,25.212,167.700,233.640,10.360,160.800
2013-10-26,ÆÈ´ç´ï,25.217,167.800,233.830,10.170,181.700
2013-10-25,ÆÈ´ç´ï,25.271,213.600,235.800,8.210,212.900
2013-10-24,ÆÈ´ç´ï,25.211,163.200,233.630,10.370,153.400
2013-10-23,ÆÈ´ç´ï,25.181,168.400,232.540,11.460,164.300
2013-10-22,ÆÈ´ç´ï,25.181,215.500,232.540,11.460,203.000
2013-10-21,ÆÈ´ç´ï,25.154,181.700,231.570,12.430,186.600
2013-10-20,ÆÈ´ç´ï,25.196,151.400,233.080,10.920,156.900
2013-10-19,ÆÈ´ç´ï,25.309,255.800,237.160,6.840,296.100
2013-10-18,ÆÈ´ç´ï,25.317,296.500,237.400,6.600,272.900
2013-10-17,ÆÈ´ç´ï,25.243,288.700,234.740,9.260,272.000
2013-10-16,ÆÈ´ç´ï,25.177,291.000,232.370,11.630,273.600
2013-10-15,ÆÈ´ç´ï,25.138,309.400,231.010,12.990,321.200
2013-10-14,ÆÈ´ç´ï,25.209,185.300,233.560,10.450,195.100
2013-10-13,ÆÈ´ç´ï,25.197,163.600,233.100,10.900,180.200
2013-10-12,ÆÈ´ç´ï,25.163,167.900,231.880,12.120,177.600
2013-10-11,ÆÈ´ç´ï,25.114,164.900,230.130,13.880,135.100
2013-10-10,ÆÈ´ç´ï,25.132,226.300,230.750,13.250,245.800
2013-10-09,ÆÈ´ç´ï,25.087,173.800,229.110,14.890,155.000
2013-10-08,ÆÈ´ç´ï,25.014,257.400,226.490,17.520,251.300
2013-10-07,ÆÈ´ç´ï,25.009,262.000,226.320,17.690,258.700
2013-10-06,ÆÈ´ç´ï,25.087,269.900,229.150,14.850,285.800
2013-10-05,ÆÈ´ç´ï,25.150,319.300,231.410,12.600,317.200
2013-10-04,ÆÈ´ç´ï,25.186,246.200,232.700,11.300,291.300
2013-10-03,ÆÈ´ç´ï,25.199,339.000,233.200,10.810,309.100
2013-10-02,ÆÈ´ç´ï,25.219,320.200,233.940,10.060,345.900
2013-10-01,ÆÈ´ç´ï,25.212,282.100,233.650,10.360,262.000
2013-09-30,ÆÈ´ç´ï,25.227,318.300,234.200,9.810,321.100
2013-09-29,ÆÈ´ç´ï,25.270,308.100,235.780,8.220,313.000
2013-09-28,ÆÈ´ç´ï,25.231,212.500,234.330,9.670,209.000
2013-09-27,ÆÈ´ç´ï,25.165,252.700,231.940,12.060,222.900
2013-09-26,ÆÈ´ç´ï,25.147,253.600,231.360,12.650,239.000
2013-09-25,ÆÈ´ç´ï,25.083,261.700,228.990,15.010,251.900
2013-09-24,ÆÈ´ç´ï,25.032,291.600,227.170,16.830,302.200
2013-09-23,ÆÈ´ç´ï,25.306,332.100,237.100,6.900,400.200
2013-09-22,ÆÈ´ç´ï,25.282,208.000,236.190,7.820,162.100
2013-09-21,ÆÈ´ç´ï,25.203,223.300,233.330,10.670,203.100
2013-09-20,ÆÈ´ç´ï,25.217,317.000,233.820,10.190,346.200
2013-09-19,ÆÈ´ç´ï,25.289,324.100,236.460,7.540,336.600
2013-09-18,ÆÈ´ç´ï,25.313,373.500,237.310,6.690,347.100
2013-09-17,ÆÈ´ç´ï,25.265,526.100,235.570,8.430,537.900
2013-09-16,ÆÈ´ç´ï,25.271,750.100,235.790,8.210,780.000
2013-09-15,ÆÈ´ç´ï,25.107,1743.900,229.800,14.210,1687.600
2013-09-14,ÆÈ´ç´ï,25.115,2693.900,230.160,13.850,2696.700
2013-09-13,ÆÈ´ç´ï,25.122,910.100,230.390,13.610,902.200
2013-09-12,ÆÈ´ç´ï,25.176,384.200,232.350,11.650,412.000
2013-09-11,ÆÈ´ç´ï,25.207,435.600,233.500,10.500,462.000
2013-09-10,ÆÈ´ç´ï,25.199,216.600,233.200,10.800,208.300
2013-09-09,ÆÈ´ç´ï,25.194,228.300,232.980,11.020,227.600
2013-09-08,ÆÈ´ç´ï,25.203,178.300,233.310,10.700,186.000
2013-09-07,ÆÈ´ç´ï,25.237,223.900,234.580,9.420,238.500
2013-09-06,ÆÈ´ç´ï,25.239,244.100,234.610,9.390,234.400
2013-09-05,ÆÈ´ç´ï,25.214,273.900,233.720,10.290,264.900
2013-09-04,ÆÈ´ç´ï,25.182,281.300,232.550,11.450,267.400
2013-09-03,ÆÈ´ç´ï,25.218,305.900,233.860,10.140,344.100
2013-09-02,ÆÈ´ç´ï,25.252,328.300,235.120,8.890,324.100
2013-09-01,ÆÈ´ç´ï,25.268,383.500,235.680,8.320,380.700
2013-08-31,ÆÈ´ç´ï,25.243,408.900,234.750,9.250,414.500
2013-08-30,ÆÈ´ç´ï,25.238,674.700,234.600,9.400,672.600
2013-08-29,ÆÈ´ç´ï,25.031,466.200,227.090,16.910,447.400
2013-08-28,ÆÈ´ç´ï,25.208,415.100,233.560,10.440,440.100
2013-08-27,ÆÈ´ç´ï,25.222,396.400,233.980,10.020,399.900
2013-08-26,ÆÈ´ç´ï,25.208,511.900,233.530,10.480,518.200
2013-08-25,ÆÈ´ç´ï,25.212,536.600,233.630,10.370,537.300
2013-08-24,ÆÈ´ç´ï,25.194,667.600,233.010,11.000,666.900
2013-08-23,ÆÈ´ç´ï,25.045,826.300,227.610,16.390,792.900
2013-08-22,ÆÈ´ç´ï,25.121,549.200,230.430,13.570,592.100
2013-08-21,ÆÈ´ç´ï,25.127,488.300,230.590,13.410,523.000
2013-08-20,ÆÈ´ç´ï,25.163,545.900,231.890,12.110,548.000
2013-08-19,ÆÈ´ç´ï,25.117,517.700,230.210,13.790,487.100
2013-08-18,ÆÈ´ç´ï,25.114,538.300,230.140,13.860,534.200
2013-08-17,ÆÈ´ç´ï,25.201,481.800,233.300,10.700,522.100
2013-08-16,ÆÈ´ç´ï,25.198,503.200,233.170,10.830,517.700
2013-08-15,ÆÈ´ç´ï,25.187,479.400,232.750,11.260,460.000
2013-08-14,ÆÈ´ç´ï,25.104,567.300,229.770,14.230,581.900
2013-08-13,ÆÈ´ç´ï,25.140,652.300,231.060,12.940,666.900
2013-08-12,ÆÈ´ç´ï,25.154,816.000,231.550,12.450,807.700
2013-08-11,ÆÈ´ç´ï,25.089,1547.300,229.230,14.780,1532.000
2013-08-10,ÆÈ´ç´ï,25.186,1500.700,232.720,11.290,1491.700
2013-08-09,ÆÈ´ç´ï,25.191,1121.300,232.880,11.120,1108.800
2013-08-08,ÆÈ´ç´ï,25.237,1238.400,234.560,9.450,1273.100
2013-08-07,ÆÈ´ç´ï,25.208,1564.400,233.490,10.520,1533.100
2013-08-06,ÆÈ´ç´ï,25.123,1830.400,230.450,13.550,1921.400
2013-08-05,ÆÈ´ç´ï,25.279,1678.300,236.070,7.940,1674.800
2013-08-04,ÆÈ´ç´ï,25.188,1824.300,232.800,11.200,1836.800
2013-08-03,ÆÈ´ç´ï,25.212,2051.800,233.670,10.330,2050.400
2013-08-02,ÆÈ´ç´ï,24.989,1763.700,225.660,18.340,1668.000
2013-08-01,ÆÈ´ç´ï,25.001,2674.200,226.090,17.910,2764.600
2013-07-31,ÆÈ´ç´ï,25.117,2527.800,230.240,13.760,2496.900
2013-07-30,ÆÈ´ç´ï,25.027,1681.300,226.980,17.020,1713.600
2013-07-29,ÆÈ´ç´ï,24.975,1815.400,225.130,18.870,1755.900
2013-07-28,ÆÈ´ç´ï,24.871,1889.000,221.530,22.470,1949.300
2013-07-27,ÆÈ´ç´ï,25.166,2003.000,231.990,12.010,2039.100
2013-07-26,ÆÈ´ç´ï,25.235,2389.800,234.490,9.510,2404.400
2013-07-25,ÆÈ´ç´ï,25.132,3566.800,230.750,13.250,3532.800
2013-07-24,ÆÈ´ç´ï,25.086,5245.500,229.120,14.890,5230.300
2013-07-23,ÆÈ´ç´ï,24.731,5122.600,216.750,27.260,5033.200
2013-07-22,ÆÈ´ç´ï,24.541,6331.100,210.300,33.700,6419.800
2013-07-21,ÆÈ´ç´ï,24.923,2362.900,223.280,20.720,2360.200
2013-07-20,ÆÈ´ç´ï,24.973,3167.700,225.050,18.950,3244.200
2013-07-19,ÆÈ´ç´ï,25.057,3968.000,228.080,15.920,3940.400
2013-07-18,ÆÈ´ç´ï,24.954,4295.400,224.380,19.630,4280.200
2013-07-17,ÆÈ´ç´ï,24.907,4855.200,222.770,21.240,4795.900
2013-07-16,ÆÈ´ç´ï,24.898,7281.600,222.530,21.470,7297.400
2013-07-15,ÆÈ´ç´ï,24.904,9648.800,222.720,21.280,9712.100
2013-07-14,ÆÈ´ç´ï,24.898,6482.500,222.410,21.590,6494.000
2013-07-13,ÆÈ´ç´ï,24.979,5118.800,225.260,18.740,5148.200
2013-07-12,ÆÈ´ç´ï,23.770,1828.600,214.520,29.480,1902.500
2013-07-11,ÆÈ´ç´ï,23.981,1095.400,222.100,21.900,1094.700
2013-07-10,ÆÈ´ç´ï,25.186,889.100,232.710,11.300,871.100
2013-07-09,ÆÈ´ç´ï,25.052,1915.400,227.910,16.100,1974.400
2013-07-08,ÆÈ´ç´ï,24.980,953.700,225.240,18.760,896.600
2013-07-07,ÆÈ´ç´ï,24.871,468.200,221.470,22.540,484.600
2013-07-06,ÆÈ´ç´ï,24.907,648.200,222.730,21.270,644.800
2013-07-05,ÆÈ´ç´ï,24.976,618.800,225.160,18.840,679.200
2013-07-04,ÆÈ´ç´ï,25.015,506.100,226.560,17.440,535.400
2013-07-03,ÆÈ´ç´ï,25.011,450.800,226.450,17.550,371.600
2013-07-02,ÆÈ´ç´ï,24.802,523.200,219.160,24.840,573.100
2013-07-01,ÆÈ´ç´ï,25.069,501.700,228.490,15.520,508.600
2013-06-30,ÆÈ´ç´ï,25.135,301.800,230.870,13.130,316.400
2013-06-29,ÆÈ´ç´ï,25.192,459.000,232.920,11.080,504.100
2013-06-28,ÆÈ´ç´ï,25.225,527.200,234.140,9.860,524.400
2013-06-27,ÆÈ´ç´ï,25.218,400.900,233.880,10.120,435.600
2013-06-26,ÆÈ´ç´ï,25.274,391.200,235.900,8.100,348.900
2013-06-25,ÆÈ´ç´ï,25.212,367.400,233.670,10.340,385.500
2013-06-24,ÆÈ´ç´ï,25.166,409.800,232.010,12.000,377.900
2013-06-23,ÆÈ´ç´ï,25.117,399.100,230.210,13.790,396.300
2013-06-22,ÆÈ´ç´ï,25.139,417.600,231.010,12.990,414.200
2013-06-21,ÆÈ´ç´ï,25.087,474.000,229.130,14.870,480.200
2013-06-20,ÆÈ´ç´ï,25.108,619.400,229.890,14.110,622.900
2013-06-19,ÆÈ´ç´ï,25.216,1344.100,233.800,10.200,1337.900
2013-06-18,ÆÈ´ç´ï,25.033,467.400,227.190,16.820,443.400
2013-06-17,ÆÈ´ç´ï,25.048,410.900,227.750,16.260,446.100
2013-06-16,ÆÈ´ç´ï,25.073,283.900,228.630,15.380,286.700
2013-06-15,ÆÈ´ç´ï,25.113,224.900,230.090,13.920,256.100
2013-06-14,ÆÈ´ç´ï,25.182,305.700,232.580,11.420,337.600
2013-06-13,ÆÈ´ç´ï,25.234,358.700,234.460,9.550,344.800
2013-06-12,ÆÈ´ç´ï,25.174,309.900,232.300,11.700,294.600
2013-06-11,ÆÈ´ç´ï,25.184,320.400,232.650,11.350,307.800
2013-06-10,ÆÈ´ç´ï,25.119,344.200,230.300,13.700,317.800
2013-06-09,ÆÈ´ç´ï,25.167,330.500,232.040,11.960,348.600
2013-06-08,ÆÈ´ç´ï,25.145,357.600,231.230,12.770,360.400
2013-06-07,ÆÈ´ç´ï,25.143,360.100,231.180,12.830,361.500
2013-06-06,ÆÈ´ç´ï,25.144,365.700,231.210,12.790,349.700
2013-06-05,ÆÈ´ç´ï,25.074,543.300,228.670,15.330,530.100
2013-06-04,ÆÈ´ç´ï,25.052,347.600,227.870,16.140,360.700
2013-06-03,ÆÈ´ç´ï,25.056,413.400,228.030,15.980,414.100
2013-06-02,ÆÈ´ç´ï,25.054,405.900,227.970,16.040,380.600
2013-06-01,ÆÈ´ç´ï,25.074,415.700,228.660,15.340,446.600
2013-05-31,ÆÈ´ç´ï,25.133,456.700,230.800,13.200,474.800
2013-05-30,ÆÈ´ç´ï,25.057,549.600,228.070,15.940,537.100
2013-05-29,ÆÈ´ç´ï,25.118,655.500,230.270,13.730,708.400
2013-05-28,ÆÈ´ç´ï,25.052,712.200,227.930,16.070,624.700
2013-05-27,ÆÈ´ç´ï,25.017,444.100,226.660,17.340,491.400
2013-05-26,ÆÈ´ç´ï,25.117,352.400,230.230,13.770,360.700
2013-05-25,ÆÈ´ç´ï,25.195,338.400,233.060,10.950,353.000
2013-05-24,ÆÈ´ç´ï,25.158,342.000,231.700,12.300,339.900
2013-05-23,ÆÈ´ç´ï,25.141,353.500,231.100,12.900,344.400
2013-05-22,ÆÈ´ç´ï,25.099,399.400,229.560,14.440,348.700
2013-05-21,ÆÈ´ç´ï,25.175,480.800,232.310,11.690,556.500
2013-05-20,ÆÈ´ç´ï,25.258,488.700,235.320,8.680,472.000
2013-05-19,ÆÈ´ç´ï,25.145,451.600,231.250,12.750,396.800
2013-05-18,ÆÈ´ç´ï,25.133,346.400,230.800,13.200,349.900
2013-05-17,ÆÈ´ç´ï,25.126,317.200,230.560,13.440,327.000
2013-05-16,ÆÈ´ç´ï,25.165,369.000,231.970,12.040,348.200
2013-05-15,ÆÈ´ç´ï,25.195,347.600,233.030,10.980,370.500
2013-05-14,ÆÈ´ç´ï,25.190,314.300,232.850,11.150,324.700
2013-05-13,ÆÈ´ç´ï,25.163,368.300,231.900,12.110,384.200
2013-05-12,ÆÈ´ç´ï,25.242,365.400,234.730,9.270,374.500
2013-05-11,ÆÈ´ç´ï,25.231,414.300,234.340,9.670,365.700
2013-05-10,ÆÈ´ç´ï,25.060,394.800,228.190,15.820,363.100
2013-05-09,ÆÈ´ç´ï,25.034,359.900,227.250,16.760,383.500
2013-05-08,ÆÈ´ç´ï,25.109,340.100,229.920,14.080,336.700
2013-05-07,ÆÈ´ç´ï,25.109,324.500,229.930,14.070,339.100
2013-05-06,ÆÈ´ç´ï,25.126,344.400,230.530,13.470,336.800
2013-05-05,ÆÈ´ç´ï,25.058,351.000,228.090,15.910,337.800
2013-05-04,ÆÈ´ç´ï,25.120,311.400,230.330,13.670,335.700
2013-05-03,ÆÈ´ç´ï,25.139,349.800,231.000,13.000,393.500
2013-05-02,ÆÈ´ç´ï,25.219,413.800,233.920,10.080,408.300
2013-05-01,ÆÈ´ç´ï,25.243,334.300,234.770,9.230,381.500
2013-04-30,ÆÈ´ç´ï,25.171,326.700,232.190,11.810,292.000
2013-04-29,ÆÈ´ç´ï,25.142,360.300,231.130,12.870,360.400
2013-04-28,ÆÈ´ç´ï,25.202,203.200,233.300,10.700,201.800
2013-04-27,ÆÈ´ç´ï,25.203,189.800,233.330,10.670,196.700
2013-04-26,ÆÈ´ç´ï,25.091,291.900,229.270,14.730,260.000
2013-04-25,ÆÈ´ç´ï,25.028,359.700,227.000,17.000,363.000
2013-04-24,ÆÈ´ç´ï,25.115,359.200,230.160,13.850,345.300
2013-04-23,ÆÈ´ç´ï,25.054,301.800,227.960,16.040,299.700
2013-04-22,ÆÈ´ç´ï,25.118,353.700,230.260,13.740,368.300
2013-04-21,ÆÈ´ç´ï,25.113,314.500,230.070,13.940,311.700
2013-04-20,ÆÈ´ç´ï,25.093,292.600,229.370,14.640,305.100
2013-04-19,ÆÈ´ç´ï,25.098,305.900,229.530,14.470,298.900
2013-04-18,ÆÈ´ç´ï,25.074,299.700,228.670,15.330,293.400
2013-04-17,ÆÈ´ç´ï,25.065,312.800,228.330,15.670,303.900
2013-04-16,ÆÈ´ç´ï,25.083,267.700,228.990,15.010,292.700
2013-04-15,ÆÈ´ç´ï,25.079,278.400,228.840,15.160,297.900
2013-04-14,ÆÈ´ç´ï,25.036,215.600,227.310,16.700,182.200
2013-04-13,ÆÈ´ç´ï,25.055,283.400,227.980,16.020,296.600
2013-04-12,ÆÈ´ç´ï,25.046,248.700,227.650,16.360,225.800
2013-04-11,ÆÈ´ç´ï,25.112,345.200,230.050,13.950,386.200
2013-04-10,ÆÈ´ç´ï,25.128,373.700,230.630,13.370,376.500
2013-04-09,ÆÈ´ç´ï,25.090,361.400,229.260,14.750,355.800
2013-04-08,ÆÈ´ç´ï,25.045,421.200,227.640,16.370,423.300
2013-04-07,ÆÈ´ç´ï,24.881,465.900,221.850,22.150,461.800
2013-04-06,ÆÈ´ç´ï,24.968,440.700,224.860,19.140,463.900
2013-04-05,ÆÈ´ç´ï,25.011,469.100,226.400,17.610,483.000
2013-04-04,ÆÈ´ç´ï,25.089,429.200,229.220,14.780,443.100
2013-04-03,ÆÈ´ç´ï,25.124,441.000,230.470,13.530,426.400
2013-04-02,ÆÈ´ç´ï,25.065,531.100,228.340,15.670,518.600
2013-04-01,ÆÈ´ç´ï,25.033,454.100,227.210,16.790,455.500
2013-03-31,ÆÈ´ç´ï,25.124,445.600,230.480,13.530,458.100
2013-03-30,ÆÈ´ç´ï,25.042,447.100,227.530,16.480,442.300
2013-03-29,ÆÈ´ç´ï,25.078,459.600,228.830,15.180,465.900
2013-03-28,ÆÈ´ç´ï,25.012,468.200,226.460,17.540,455.900
2013-03-27,ÆÈ´ç´ï,25.162,409.200,231.850,12.160,414.100
2013-03-26,ÆÈ´ç´ï,25.163,407.100,231.890,12.110,406.400
2013-03-25,ÆÈ´ç´ï,25.062,370.200,228.240,15.760,359.700
2013-03-24,ÆÈ´ç´ï,25.063,382.100,228.290,15.720,350.200
2013-03-23,ÆÈ´ç´ï,25.101,446.700,229.640,14.370,464.800
2013-03-22,ÆÈ´ç´ï,25.122,443.000,230.410,13.590,434.000
2013-03-21,ÆÈ´ç´ï,25.060,516.100,228.180,15.830,524.400
2013-03-20,ÆÈ´ç´ï,25.146,501.000,231.280,12.720,561.400
2013-03-19,ÆÈ´ç´ï,25.249,446.200,234.980,9.030,438.200
2013-03-18,ÆÈ´ç´ï,24.957,441.300,230.770,13.240,409.400
2013-03-17,ÆÈ´ç´ï,25.085,377.100,229.050,14.950,384.100
2013-03-16,ÆÈ´ç´ï,25.067,415.300,228.400,15.600,435.400
2013-03-15,ÆÈ´ç´ï,25.048,474.800,227.720,16.280,478.300
2013-03-14,ÆÈ´ç´ï,25.071,429.800,228.570,15.430,429.100
2013-03-13,ÆÈ´ç´ï,25.091,426.800,229.290,14.720,433.800
2013-03-12,ÆÈ´ç´ï,25.124,369.200,230.470,13.530,368.500
2013-03-11,ÆÈ´ç´ï,25.211,347.300,233.620,10.380,390.400
2013-03-10,ÆÈ´ç´ï,25.207,259.100,233.480,10.530,238.300
2013-03-09,ÆÈ´ç´ï,25.224,268.800,234.100,9.900,280.600
2013-03-08,ÆÈ´ç´ï,25.207,302.700,233.460,10.550,279.800
2013-03-07,ÆÈ´ç´ï,25.148,267.200,231.340,12.660,254.000
2013-03-06,ÆÈ´ç´ï,25.089,266.200,229.230,14.780,270.300
2013-03-05,ÆÈ´ç´ï,25.117,294.900,230.230,13.770,306.700
2013-03-04,ÆÈ´ç´ï,25.105,332.500,229.770,14.230,313.700
2013-03-03,ÆÈ´ç´ï,25.112,264.900,230.050,13.950,276.000
2013-03-02,ÆÈ´ç´ï,25.167,321.300,232.010,11.990,324.000
2013-03-01,ÆÈ´ç´ï,25.173,321.500,232.250,11.750,330.500
2013-02-28,ÆÈ´ç´ï,25.219,351.200,233.920,10.080,348.400
2013-02-27,ÆÈ´ç´ï,25.193,356.800,232.970,11.030,315.900
2013-02-26,ÆÈ´ç´ï,25.201,356.200,233.240,10.760,379.900
2013-02-25,ÆÈ´ç´ï,25.172,302.800,232.200,11.800,309.000
2013-02-24,ÆÈ´ç´ï,25.090,313.900,229.240,14.760,297.900
2013-02-23,ÆÈ´ç´ï,25.176,336.500,232.370,11.630,385.800
2013-02-22,ÆÈ´ç´ï,25.190,315.200,232.860,11.150,305.500
2013-02-21,ÆÈ´ç´ï,25.133,266.500,230.780,13.220,261.600
2013-02-20,ÆÈ´ç´ï,25.152,309.600,231.490,12.510,327.700
2013-02-19,ÆÈ´ç´ï,25.220,332.700,233.940,10.060,321.600
2013-02-18,ÆÈ´ç´ï,25.128,276.700,230.610,13.390,227.400
2013-02-17,ÆÈ´ç´ï,25.126,329.600,230.540,13.460,334.400
2013-02-16,ÆÈ´ç´ï,25.210,309.000,233.600,10.410,320.100
2013-02-15,ÆÈ´ç´ï,25.262,345.300,235.470,8.540,347.400
2013-02-14,ÆÈ´ç´ï,25.218,295.400,233.860,10.150,296.100
2013-02-13,ÆÈ´ç´ï,25.121,323.700,230.360,13.640,291.700
2013-02-12,ÆÈ´ç´ï,25.149,323.900,231.370,12.640,329.500
2013-02-11,ÆÈ´ç´ï,25.196,220.400,233.090,10.910,227.400
